id,title,vote,answer,view_num,link,time,author,reputation,combination,issues being discuss,solution,question contain code,Solution type,Solved,answer or highest vote,Symptoms ,SDLC,Special case,Taxonomy_Second,Taxonomy_Third
59047983,how to load java script variable in to the bootstrap model text box as value,13,9,1002,https://stackoverflow.com/questions/59047983/how-to-load-java-script-variable-in-to-the-bootstrap-model-text-box-as-value,2019-11-26 09:45:33,Code Kris,361,javascript|php,"I have some issue in javascript variable load in to the bootstrap model input box:
(code snippet)

data.value alert the correct value in here. But this value not load in to the bootstrap model text box. What is my mistake? How do I fix it? (only problem is pass JavaScript value not load in to the in side the text field. It can print as HTML out in to the div tag )

Update i used following cdn sweetAlert boostrap
(code snippet)","your posted code is bit lacking and has some errors, anyways i tried to replicate your problem and i think i may have gotten it working. Take a look at below jsfiddle snippet and see if you can implement in your code to get it working.

CHECK OUT THIS LINK FIRST: https://jsfiddle.net/b1nary/je60gxv8/2/

UPDATED WITH YOUR SWEETALERT: https://jsfiddle.net/b1nary/je60gxv8/11/
(code snippet)",,"SA2.2, SB1,SB2",Yes,5,Embedding,Coding,,,
57773828,ASP.NET Core with React template returns index.html,14,1,4743,https://stackoverflow.com/questions/57773828/asp-net-core-with-react-template-returns-index-html,2019-03-09 14:31:00,AlexRekowski,183,javascript|c#,"I am learning full-stack web development with .NET Core and React, so I created an ASP.NET Core Web Application project with React template in Visual Studio 2019.

At some point I noticed that if I request a non-existing URL, I don’t get an error or 404 page as I would expect but rather the index.html as the response.

I want that my backend returns a 404 status code whenever a non-existing URL is called.

I tried to fix this by adding a React Switch tag around Route tags in App.js and added a component that is shown when the requested URL doesn’t match the defined routes:
(code snippet)

But I think it is not a real solution to the problem since I later discovered that sending a request to a non-existing API via fetch function also returns index.html as a response. The project has an example component FetchData that has a constructor with fetch function. Replacing the example URL with a non-existing path reproduces the behavior:
(code snippet)

So, I thought that the problem is in the .NET Core backend. I went to the Startup file and tried to fix this behavior there, I noticed that when removing everything from the parentheses of this piece of code:
(code snippet)

doesn’t change the behavior of the program. However, if I remove this code entirely, the frontend will load, but the fetch function doesn’t return the data, it again returns the index.html. I tried to change the template, but it seems to me, that it has no effect on programs behavior.

I am really confused, am I getting something wrong? Wouldn’t it be the expected default behavior to return an error or 404 page when requesting a non-existing URL? I couldn’t find much on the internet either.

https://stackoverflow.com/a/53687522/10951989

I found this answer, but it doesn’t give any references or explanation on why it is the default behavior.

https://stackoverflow.com/a/44164728/10951989

I tried to use code from this answer, but it blocks everything that is not an API call. Can somebody help me?

Thank you in advance!

Update #1

Ok, after long attempts, I seem to have found the solution that works for me:

app.MapWhen(x => x.Request.Path.Value.StartsWith(""/api""), builder =>
{
  app.UseMvc();
});

app.MapWhen(x => !x.Request.Path.Value.StartsWith(""/api""), builder =>
{
  app.UseSpa(spa =>
  {
    spa.Options.SourcePath = ""ClientApp"";

    if (env.IsDevelopment())
    {
      spa.UseReactDevelopmentServer(npmScript: ""start"");
    }
  });
});","The ASP.NET Core + React template creates a project that does two things at once:

Acts as a web server to host the static files (your React app)
Serves API responses (your C# controllers)
The behavior you're noticing (serving index.html instead of returning 404 for missing pages) is part of #1. Changing your React routing code didn't make a difference because it's server behavior. ASP.NET Core calls this a ""SPA fallback route"". This excellent blog post calls it ""configurable static"" behavior:

A web server can be configured to respond with an alternative file if the requested resource doesn’t actually exist on the disk. If a request for /bears comes in and the server has no bears file, the configuration can tell it to respond with an index.html file instead.

The goal is to make it easier to have ""pretty"" URLs. If your React single-page app describes a route like /counter, but there is no counter.html on the server, then someone navigating directly to /counter from a bookmark or refreshing their browser will see a 404 error message. By configuring the server (ASP.NET Core in this case) to serve index.html instead of 404, the React app will be loaded and can respond correctly to the path in the URL.

If you comment out the app.UseSpaStaticFiles() line in your Startup class, your server should start returning real 404s. But that leaves the above problem with frontend routing.

Here's a snippet I use in my projects to serve index.html except when the request path starts with /api:
(code snippet)",,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,12,Data handling,Coding,,Interoperability,
60892286,JavaScript to C# Numeric Precision Loss,16,2,757,https://stackoverflow.com/questions/60892286/javascript-to-c-sharp-numeric-precision-loss,2020-03-27 18:42:56,TGH,37.2k,javascript|c#,"When serializing and deserializing values between JavaScript and C# using SignalR with MessagePack I am seeing a bit of precision loss in C# on the receiving end.

As an example I am sending the value 0.005 from JavaScript to C#. When the deserialized value appears on the C# side I am getting the value 0.004999999888241291, which is close, but not 0.005 exactly. The value on the JavaScript side is Number and on the C# side I am using double.

I have read that JavaScript can't represent floating point numbers exactly which can lead to results like 0.1 + 0.2 == 0.30000000000000004. I suspect the issue I am seeing is related to this feature of JavaScript.

The interesting part is that I am not seeing the same issue going the other way. Sending 0.005 from C# to JavaScript results in the value 0.005 in JavaScript.

Edit: The value from C# is just shortened in the JS debugger window. As @Pete mentioned it does expand to something that is not 0.5 exactly (0.005000000000000000104083408558). This means the discrepancy happens on both sides at least.

JSON serialization does not have the same issue since I am assuming it goes via string which leaves the receiving environment in control wrt parsing the value into its native numerical type.

I am wondering if there is a way using binary serialization to have matching values on both sides.

If not, does this mean that there is no way to have 100% accurate binary conversions between JavaScript and C#?

Technology used:

JavaScript
.Net Core with SignalR and msgpack5
My code is based on this post. The only difference is that I am using ContractlessStandardResolver.Instance.","UPDATE

This has been fixed in next release (5.0.0-preview4).

Original Answer

I tested float and double, and interestingly in this particular case, only double had the problem, whereas float seems to be working (i.e. 0.005 is read on server).

Inspecting on the message bytes suggested that 0.005 is sent as type Float32Double which is a 4-byte / 32-bit IEEE 754 single precision floating point number despite Number is 64 bit floating point.

Run the following code in console confirmed the above:

msgpack5().encode(Number(0.005))

// Output
Uint8Array(5) [202, 59, 163, 215, 10]
mspack5 does provide an option to force 64 bit floating point:

msgpack5({forceFloat64:true}).encode(Number(0.005))

// Output
Uint8Array(9) [203, 63, 116, 122, 225, 71, 174, 20, 123]
However, the forceFloat64 option is not used by signalr-protocol-msgpack.

Though that explains why float works on the server side, but there isn't really a fix for that as of now. Let's wait what Microsoft says.

Possible workarounds
Hack msgpack5 options? Fork and compile your own msgpack5 with forceFloat64 default to true?? I don't know.
Switch to float on server side
Use string on both sides
Switch to decimal on server side and write custom IFormatterProvider. decimal is not primitive type, and IFormatterProvider<decimal> is called for complex type properties
Provide method to retrieve double property value and do the double -> float -> decimal -> double trick
Other unrealistic solutions you could think of
TL;DR
The problem with JS client sending single floating point number to C# backend causes a known floating point issue:

// value = 0.00499999988824129, crazy C# :)
var value = (double)0.005f;
For direct uses of double in methods, the issue could be solved by a custom MessagePack.IFormatterResolver:
(code snippet)

The resolver is not perfect, as casting to decimal then to double slows the process down and it could be dangerous.

However

As per the OP pointed out in the comments, this cannot solve the issue if using complex types having double returning properties.

Further investigation revealed the cause of the problem in MessagePack-CSharp:

// Type: MessagePack.MessagePackBinary
// Assembly: MessagePack, Version=1.9.0.0, Culture=neutral, PublicKeyToken=b4a0369545f0a1be
// MVID: B72E7BA0-FA95-4EB9-9083-858959938BCE
// Assembly location: ...\.nuget\packages\messagepack\1.9.11\lib\netstandard2.0\MessagePack.dll

namespace MessagePack.Decoders
{
  internal sealed class Float32Double : IDoubleDecoder
  {
    internal static readonly IDoubleDecoder Instance = (IDoubleDecoder) new Float32Double();

    private Float32Double()
    {
    }

    public double Read(byte[] bytes, int offset, out int readSize)
    {
      readSize = 5;
      // The problem is here
      // Cast a float value to double like this causes precision loss
      return (double) new Float32Bits(bytes, checked (offset + 1)).Value;
    }
  }
}
The above decoder is used when needing to convert a single float number to double:

// From MessagePackBinary class
MessagePackBinary.doubleDecoders[202] = Float32Double.Instance;
v2
This issue exists in v2 versions of MessagePack-CSharp. I have filed an issue on github, though the issue is not going to be fixed.",,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,9,Data handling,Coding,,Data format/compatibility,
64083104,Making python generator via c++20 coroutines,17,1,610,https://stackoverflow.com/questions/64083104/making-python-generator-via-c20-coroutines,2020-09-26 22:32:53,tort_dla_psa,188,python|c++,"Let's say I have this python code:
(code snippet)
This generator just produces a string letter by letter, but the string is hardcoded in it. In python, it is possible not only to yield something FROM the generator but to yield something TO it too. I believe it could be done via co_await in C++.

I need it to work like this:
(code snippet)
How can I achieve that? How to make this ""producer"" using c++20 coroutines?","You have essentially two problems to overcome if you want to do this.

The first is that C++ is a statically typed language. This means that the types of everything involved need to be known at compile time. This is why your generator type needs to be a template, so that the user can specify what type it shepherds from the coroutine to the caller.

So if you want to have this bi-directional interface, then something on your hello function must specify both the output type and the input type.

The simplest way to go about this is to just create an object and pass a non-const reference to that object to the generator. Each time it does a co_yield, the caller can modify the referenced object and then ask for a new value. The coroutine can read from the reference and see the given data.

However, if you insist on using the future type for the coroutine as both output and input, then you need to both solve the first problem (by making your generator template take OutputType and InputType) as well as this second problem.

See, your goal is to get a value to the coroutine. The problem is that the source of that value (the function calling your coroutine) has a future object. But the coroutine cannot access the future object. Nor can it access the promise object that the future references.

Or at least, it can't do so easily.

There are two ways to go about this, with different use cases. The first manipulates the coroutine machinery to backdoor a way into the promise. The second manipulates a property of co_yield to do basically the same thing.

Transform
The promise object for a coroutine is usually hidden and inaccessible from the coroutine. It is accessible to the future object, which the promise creates and which acts as an interface to the promised data. But it is also accessible during certain parts of the co_await machinery.

Specifically, when you perform a co_await on any expression in a coroutine, the machinery looks at your promise type to see if it has a function called await_transform. If so, it will call that promise object's await_transform on every expression you co_await on (at least, in a co_await that you directly write, not implicit awaits, such as the one created by co_yield).

As such, we need to do two things: create an overload of await_transform on the promise type, and create a type whose sole purpose is to allow us to call that await_transform function.

So that would look something like this:

struct generator_input {};

...

//Within the promise type:
auto await_transform(generator_input);
One quick note. The downside of using await_transform like this is that, by specifying even one overload of this function for our promise, we impact every co_await in any coroutine that uses this type. For a generator coroutine, that's not very important, since there's not much reason to co_await unless you're doing a hack like this. But if you were creating a more general mechanism that could distinctly await on arbitrary awaitables as part of its generation, you'd have a problem.

OK, so we have this await_transform function; what does this function need to do? It needs to return an awaitable object, since co_await is going to await on it. But the purpose of this awaitable object is to deliver a reference to the input type. Fortunately, the mechanism co_await uses to convert the awaitable into a value is provided by the awaitable's await_resume method. So ours can just return an InputType&:

//Within the `generator<OutputType, InputType>`:
    struct passthru_value
    {
        InputType &ret_;

        bool await_ready() {return true;}
        void await_suspend(coro_handle) {}
        InputType &await_resume() { return ret_; }
    };


//Within the promise type:
auto await_transform(generator_input)
{
    return passthru_value{input_value}; //Where `input_value` is the `InputType` object stored by the promise.
}
This gives the coroutine access to the value, by invoking co_await generator_input{};. Note that this returns a reference to the object.

The generator type can easily be modified to allow the ability to modify an InputType object stored in the promise. Simply add a pair of send functions for overwriting the input value:

void send(const InputType &input)
{
    coro.promise().input_value = input;
} 

void send(InputType &&input)
{
    coro.promise().input_value = std::move(input);
} 
This represents an asymmetric transport mechanism. The coroutine retrieves a value at a place and time of its own choosing. As such, it is under no real obligation to respond instantly to any changes. This is good in some respects, as it allows a coroutine to insulate itself from deleterious changes. If you're using a range-based for loop over a container, that container cannot be directly modified (in most ways) by the outside world or else your program will exhibit UB. So if the coroutine is fragile in that way, it can copy the data from the user and thus prevent the user from modifying it.

All in all, the needed code isn't that large. Here's a run-able example of your code with these modifications:
(code snippet)

Be more yielding
An alternative to using an explicit co_await is to exploit a property of co_yield. Namely, co_yield is an expression and therefore it has a value. Specifically, it is (mostly) equivalent to co_await p.yield_value(e), where p is the promise object (ohh!) and e is what we're yielding.

Fortunately, we already have a yield_value function; it returns std::suspend_always. But it could also return an object that always suspends, but also which co_await can unpack into an InputType&:
(code snippet)
This is a symmetric transport mechanism; for every value you yield, you receive a value (which may be the same one as before). Unlike the explicit co_await method, you can't receive a value before you start to generate them. This could be useful for certain interfaces.

And of course, you could combine them as you see fit.",,"SA2.1, SA2.2, SB1, SB2",Yes,14,Interfacing,Coding,,Interfacing choice,
65381403,Java.Lang.NoClassDefFoundError when implementing firebase cloud messaging,25,2,3850,https://stackoverflow.com/questions/65381403/java-lang-noclassdeffounderror-when-implementing-firebase-cloud-messaging,2020-12-20 15:14:35,Asad Ullah,385,java|c#,"I am implementing push notifications using Firebase Cloud Messaging, for this I added this code in my AndroidManifest.xml file
(code snippet)

but when I try to run the application, it throws the application even before starting the activity

Java.Lang.NoClassDefFoundError: 'Failed resolution of: Lcom/google/android/datatransport/runtime/dagger/internal/Factory;'
By the way, I had Installed two NuGet Packages for this functionality:

Xamarin.GooglePlayServices.Base
Xamarin.Firebase.Messaging
I have tried:

deleting the bin and obj folder and building the solution again
updating all the same family nugget packages to the same version",Installing the Xamarin.Google.Dagger package solved this problem for me.,,"SA2.1,SB1",Yes,62,Build,Coding,,,
54970352,Input elements should have autocomplete attributes,42,5,38737,https://stackoverflow.com/questions/54970352/input-elements-should-have-autocomplete-attributes,2019-03-03 15:22:00,vinayak shahdeo,968,javascript|php,"I am getting this message in the console I can't understand it. Please look into it
(code snippet)

he problem is despite no error I keep getting this message

[DOM] Input elements should have autocomplete attributes (suggested: ""current-password""): 
​

I have been provided with a google link in console which take me to (More info: goo.gl/9p2vKq)","Try changing

<input type=""password"" name=""password"">
to

<input type=""password"" name=""password"" autocomplete=""on"">
Autocomplete lets web developers specify what (if any) permission the user agent has to provide automated assistance in filling out form field values, as well as guidance to the browser as to the type of information expected in the field.

It's pretty powerful.",,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,80,Embedding,Coding,,,
54524221,JavaScript breaks when there is a double quote in returned JSON [duplicate],6,0,96,https://stackoverflow.com/questions/54524221/javascript-breaks-when-there-is-a-double-quote-in-returned-json,2019-04-02 20:58:00,GrumpyCrouton,"7,828",javascript|php,,,,,No,0,Data handling,Coding,answer in other place,Data format/compatibility,
54691075,Crash Reporter with feedback system for C# application using native components,6,0,152,https://stackoverflow.com/questions/54691075/crash-reporter-with-feedback-system-for-c-sharp-application-using-native-compone,2019-02-14 13:02:41,ceedee,321,c#|c++,,,,,No,0,Error/Exception handling,Coding,,,
56756867,IActiveScriptParse32::ParseScriptText Memory Leak,6,0,194,https://stackoverflow.com/questions/56756867/iactivescriptparse32parsescripttext-memory-leak,2019-06-25 14:56:22,xileb0,401,javascript|c#,,,,,No,0,Data handling,Coding,self-anwser,Interoperability,
64742417,Web-based file-picker behaves differently in browser vs in WebView,6,0,215,https://stackoverflow.com/questions/64742417/web-based-file-picker-behaves-differently-in-browser-vs-in-webview,2020-08-11 19:56:00,Yoav Feuerstein,"1,765",javascript|c#,"I have a web application with an input form, one of the fields asks the user to choose a file from their PC. I noticed that the same code opens a slightly different file picker when it's running inside a web browser (Chrome specially) versus when running inside a C# UWP WebView.
In order to demonstrate the difference, I made this sample web page to run with Node.js (based on this tutorial): 
(code snippet)",,,,No,0,Build,Coding,,,
65282510,Is .NET Core or .NET 5.0 supported by Pythonnet,6,0,944,https://stackoverflow.com/questions/65282510/is-net-core-or-net-5-0-supported-by-pythonnet,2020-12-14 01:25:31,jo31,79,c#|python,"I've been using Pythonnet for quite some time but always against .NET Framework 4.* With the recent release of .NET 5.0 I wanted to migrate my projects but I could not make it work for non-Framework versions (e.g. .NET Core 2.0, .NET Core 3.0, .NET 5.0)
(code snippet)
My understanding is they are using CoreClr and not CLR and from Pythonnet website (https://pythonnet.github.io/):

Python.NET (pythonnet) is a package that gives Python programmers nearly seamless integration with the .NET 4.0+ Common Language Runtime (CLR)

Does anyone know if CoreClr is supported?

Thanks!

Env: Python 3.8/Windows 10",,,,No,0,Interfacing,Coding,,Invocation mechanism,Explicit interfacing
56358929,How to set the Anaconda virtual environment when working with IronPython?,9,0,888,https://stackoverflow.com/questions/56358929/how-to-set-the-anaconda-virtual-environment-when-working-with-ironpython,2019-05-29 10:55:52,Ian Gibblet,319,c#|python,"I want to run a python script in C# using IronPython. It works fine except IronPython is using my base Python installation instead of the Anaconda environment.

I've tried running the script with as an ordinary process (i.e without IronPython) and passing the script as an argument. This works but I loose the functionality of IronPython. E.g. ability to interrogate the Python variables.

I've also tried replacing the ""Python"" string with the location to the Python.exe in my anaconda environment and also the name of the Anaconda environment but it results in ""unknown language"" errors.
(code snippet)

The error message is related to the python library present in my anaconda environment doesn't exists in my base installation. (Ideally, I'd like to not have to install lots of libraries into my base.)

I expect the correct way is to pass the name of the Anaconda environment into the engine somehow but I haven't found it yet.

Thanks, Ian",,,,No,0,Build,Coding,,,
62500957,Nashorn in Java 11 behaves differently from Java 8 when evaluating named functions,11,0,426,https://stackoverflow.com/questions/62500957/nashorn-in-java-11-behaves-differently-from-java-8-when-evaluating-named-functio,2020-06-21 15:51:20,Joel Westberg,"2,478",javascript|java,"I have a Java application that allows users to manipulate certain objects at runtime by defining a JavaScript function. We are currently doing this with Nashorn in Java 8, but we are looking to move to Java 11. Once we're on Java 11 we'll be able to offer this functionality in GraalVM instead, but for now we need to maintain compatibility for Java 8 -> Java 11 upgrade of Nashorn scripts.

In Java 11, the behavior of Nashorn when we eval the function appears to differ depending on whether or not the function is named, which was not the case in Java 8. Here's an example using JJS in Java 11:

$ jjs -v
nashorn 11.0.6
Warning: The jjs tool is planned to be removed from a future JDK release
jjs> function foo() {}
jjs> function () {}
function () {}
Note that the first function definition returns nothing. In Java 8 it does return the function even when the function is named:

$ jjs -v
nashorn 1.8.0_252
jjs> function foo() {}
function foo() {}
The way we invoke these scripts currently is through:

CompiledScript compiled = scriptEngine.compile(userProvidedScript);
Object evaled = compiled.eval(bindings);
scriptEngine.invokeMethod(evaled, ""call"", evaled, ... input parameters ...)
Curious if anyone knows the root cause for this and any good workarounds? I need to support function(...) as well as function foo(...) for back-compat reasons. Since this is done inside our Java application we could potentially wrap the user supplied script somehow, or try to grab the script out of the bindings (which seems error prone, since there can be multiple scripts defined, and the Java 8 behavior would be for the last defined script to be invoked).",,,,No,0,Interfacing,Coding,,Invocation mechanism,Explicit interfacing
5041861,"ImportError: dynamic module does not define init function, but it does",10,8,16379,https://stackoverflow.com/questions/5041861/importerror-dynamic-module-does-not-define-init-function-but-it-does,2011-02-18 13:29:56,djc,10.6k,c++|python,I'm trying to write a binding for a vendor C++ library. Got ImportError.,,,,?,8,Build,Testing/Debugging,,,
11182765,How can I build my C extensions with MinGW-w64 in Python?,24,4,13931,https://stackoverflow.com/questions/11182765/how-can-i-build-my-c-extensions-with-mingw-w64-in-python,2012-06-25 02:12:27,c00kiemonster,17.9k,c++|python,"I have a few Python C extensions I have previously built for and used in 32 bit Python running in Win7. I have now however switched to 64 bit Python, and I am having issues building the C extension with MinGW-w64.","create static python lib from dll
use swig to generate wrappers
wrapper MUST be compiled with MS_WIN64, or your computer will crash when you import the class in Python
shared library
make sure all shared libs (gdal, OtherSharedLibs) are in your PATH (windows does not use LD_LIBRARY_PATH or PYTHONPATH)
in Python, just: import myExtension (12 votes)",,,?,14,Build,Coding,self-answer,,
24062830,Best way to package a Python library that includes a C shared library?,16,3,3826,https://stackoverflow.com/questions/24062830/best-way-to-package-a-python-library-that-includes-a-c-shared-library,2014-06-05 14:26:13,obeattie,2820,c++|python,"I have written a library whose main functionality is implemented in C (speed is critical), with a thin Python layer around it to deal with the ctypes nastiness.
I'm coming to package it and I'm wondering how I might best go about this. ",,,,?,1,Build,DEM,,,
41759122,How to use googletest for testing C++ code that calls into java on android?,11,1,846,https://stackoverflow.com/questions/41759122/how-to-use-googletest-for-testing-c-code-that-calls-into-java-on-android,2017-01-20 08:27:36,Luz,192,c++|java,How can I run googletest with a complete apk file that comes not just with C++ code but also java and resources?,,,,?,3,Build,Testing/Debugging,,,
44314441,How do I compile C++ to JavaScript in a browser?,7,1,4627,https://stackoverflow.com/questions/44314441/how-do-i-compile-c-to-javascript-in-a-browser,2017-06-01 18:15:04,Jason McCarrell,2337,c++|javascript,"the tools exist, but they haven't been put together, but I could very well be missing some key factor that makes it very difficult to compile C++ to JavaScript in a browser.",,,,?,2,Build,Design,,,
455580,JSON datetime between Python and JavaScript,394,12,185634,https://stackoverflow.com/questions/455580/json-datetime-between-python-and-javascript,2009-01-18 17:51:11,,,javascript|python,I want to send a datetime.datetime object in serialized form from Python using JSON and de-serialize in JavaScript using JSON. What is the best way to do this?,"You can add the 'default' parameter to json.dumps to handle this, which is ISO 8601 format.",,,?,373,Data handling,Design,,Data format/compatibility,
659693,"Best way to serialize a C structure to be deserialized by Java, etc",6,8,5114,https://stackoverflow.com/questions/659693/best-way-to-serialize-a-c-structure-to-be-deserialized-by-java-etc,2009-03-18 19:12:34,,,c++|java,"In particular, I have written this other Java app that visualizes the data contained in that C struct binary file, but I'd like a general solution as to how read that binary file. ",consider using Protocol Buffers.(4 votes),,,?,4,Data handling,Coding,,Data format/compatibility,
743402,Unserialize in Java a serialized php object,14,15,23892,https://stackoverflow.com/questions/743402/unserialize-in-java-a-serialized-php-object,2009-04-13 09:03:30,Hypnus,161,java|php,"Does anyone know if it is possible, actually if it has been done, to serialize an object in php and unserialize it in Java (java-php communication). Maybe an adapter will be needed.","There is serialized-php-parser, which is a Java implementation that can parse php-serialized objects. (18 votes)",,,?,18,Data handling,Design,,Data format/compatibility,
1007732,Java date format to JavaScript date format,39,10,92035,https://stackoverflow.com/questions/1007732/java-date-format-to-javascript-date-format,2009-06-17 15:21:21,Ed .,5983,java|javascript,"I would like to be able to convert a Java date format string, e.g. dd/MM/yyyy (07/06/2009) to a JavaScript date format string, e.g. dd/mm/yy (07/06/2009).","If you just need to pass a date from Java to JavaScript, the best way to do it, I think, would be to convert the Java date to milliseconds using date.getTime(), create a JavaScript date initialized with this milliseconds value with new Date(milliseconds)and then format the date with the means of the JavaScript Date object, like: date.toLocaleString().(48 votes)",,,?,50,Data handling,Coding,,Data format/compatibility,
2209864,Memcached getting null for String set with python and then get from Java,8,5,3727,https://stackoverflow.com/questions/2209864/memcached-getting-null-for-string-set-with-python-and-then-get-from-java,2010-02-05 19:37:57,jckdnk111,1898,java|python,(Code question),,,,?,4,Data handling,Coding,,Interoperability,
3421300,Passing a byte[] in Java to a function in C through JNI: how to use jarraybyte,33,2,36483,https://stackoverflow.com/questions/3421300/passing-a-byte-in-java-to-a-function-in-c-through-jni-how-to-use-jarraybyte,2010-08-06 05:50:24,blutech,331,c++|java,I have no clue how to use the jbyteArray type of data. is it possible to store a jbyte in a char??? Another question is.. when this routine is over...will the byte[] in java be modified?? Or is it only modified inside the C call?,"you can get jbyte* by GetByteArrayElements:
jbyte* bufferPtr = (*env)->GetByteArrayElements(env, array, NULL);
And it is important to know the length of your array:
jsize lengthOfArray = (*env)->GetArrayLength(env, array);
Having jbyte* and length, you can do all the things in c-array. Finally, releasing it:
(*env)->ReleaseByteArrayElements(env, array, bufferPtr, 0); (53 votes)",,,?,56,Data handling,Coding,,Data format/compatibility,
3550299,Sharing constants across languages,10,6,779,https://stackoverflow.com/questions/3550299/sharing-constants-across-languages,2010-08-23 18:01:46,Kristin Morris,101,c#|c++,"I have a long list of constants that I need access to in several projects which are in different languages(Verilog, C, C++ and C#). ",,,,?,9,Data handling,Design,,Interoperability,
5045053,"Set cookie wih JS, read with PHP problem",29,5,67973,https://stackoverflow.com/questions/5045053/set-cookie-wih-js-read-with-php-problem,2011-02-18 18:21:12,Andrej,451,javascript|php,"I'm trying to set a cookie with javascript and read it in an other page with php. I am able to write the cookie by doing
document.cookie = cookieName+""=""+cookieValue;
and i partially works. - The cookie is written, and I am able to read it with $_COOKIE[cookieName] but ONLY in the same web page.
Which is not quite usefull really. I need to read it in another page","I think what is happening is one of two things:
You aren't accessing the cookie from the same domain/subdomain, and/or
the other page is not part of the path the cookie has specified.(31 votes)",,,?,31,Data handling,Coding,self-answer,Data format/compatibility,
7686459,Calling Java Web Service from .Net that uses List<T>,8,4,2227,https://stackoverflow.com/questions/7686459/calling-java-web-service-from-net-that-uses-listt,2011-10-07 11:13:22,,,c#|java,"I'm developing a Java web service that will be consumed by .Net clients. The service exposes a method that accepts an object as an argument, this object has a field of type List, the Row class also has a field of type List.",,,,?,2,Data handling,Coding,,Data format/compatibility,
15573557,call C++ using Eigen Library function in python,16,1,3743,https://stackoverflow.com/questions/15573557/call-c-using-eigen-library-function-in-python,2013-03-22 15:02:14,Ys√©e,173,c++|python,I'm doing some calculations in C++ with help of Eigen Library,,,,?,7,Data handling,Coding,,Data format/compatibility,
17203094,Java deserialization in C++,13,3,1638,https://stackoverflow.com/questions/17203094/java-deserialization-in-c,2013-06-19 23:37:53,user888379,837,c++|java,"I'm working on a C++ application that has to process a variety of message types. One of the types is serialized Java objects (for which no source is available).
I'm wondering if anyone is aware of a C++ library along the lines of jdeserialize?",,,,?,4,Data handling,Coding,,Data format/compatibility,
22491921,How to use a Python list to assign a std::vector in C++ using SWIG?,9,2,5786,https://stackoverflow.com/questions/22491921/how-to-use-a-python-list-to-assign-a-stdvector-in-c-using-swig,2014-03-18 21:59:59,Daniel Matz,183,c++|python,I have a simple C++ class that contains a std::vector member and a member function that takes a std::vector as an argument that I am wrapping with SWIG and calling from Python. ,,,,?,5,Data handling,Coding,,Interoperability,
30974105,Memory Mapped file in C++ read in Java,18,2,1644,https://stackoverflow.com/questions/30974105/memory-mapped-file-in-c-read-in-java,2015-06-22 07:21:03,rst,2191,c++|java,always the same error: Cannot find the specified file at the RandomAccessFile command. Maybe another file-access is needed? Which one?,,,,?,1,Data handling,Coding,,Interoperability,
35508866,Tensorflow Different ways to Export and Run graph in C++,31,2,28840,https://stackoverflow.com/questions/35508866/tensorflow-different-ways-to-export-and-run-graph-in-c,2016-02-19 15:26:39,Hamed MP,5117,c++|python,"For importing your trained network to the C++ you need to export your network to be able to do so. After searching a lot and finding almost no information about it, it was clarified that we should use freeze_graph() to be able to do it.",There's no need to convert all variables to constants or freeze the graph.(37 votes),,,?,38,Data handling,Coding,,Interoperability,
36682832,Export Tensorflow graphs from Python for use in C++,17,3,3628,https://stackoverflow.com/questions/36682832/export-tensorflow-graphs-from-python-for-use-in-c,2016-04-17 22:18:13,Sander,369,c++|python,how should python models be exported for use in c++?,,,,?,2,Data handling,Coding,,Interoperability,
38626423,Pass JSON Data from PHP to Python Script,8,4,4995,https://stackoverflow.com/questions/38626423/pass-json-data-from-php-to-python-script,2016-07-28 03:02:32,azurepancake,251,php|python,"I'd like to be able to pass a PHP array to a Python script, which will utilize the data to perform some tasks. I wanted to try to execute my the Python script from PHP using shell_exec() and pass the JSON data to it (which I'm completely new to).",,,,?,6,Data handling,Coding,,Data format/compatibility,
50613010,Passing a C++ object to Python,30,2,2494,https://stackoverflow.com/questions/50613010/passing-a-c-object-to-python,2018-05-30 20:38:19,Totte Karlsson,1306,c++|python,This question is about how to pass a C++ object to a python function that is called in a (C++) embedded Python interpreter.,,,,?,9,Data handling,Coding,self-answer,Interoperability,
3501295,"Packing, caching, JS and CSS in PHP that differentiate between development and production environment",20,3,3744,https://stackoverflow.com/questions/3501295/packing-caching-js-and-css-in-php-that-differentiate-between-development-and-p,2010-08-17 10:03:58,Chris Cinelli,3913,javascript|php,Packing js and html in PHP,,,,?,6,Efficiency/Performance,Design,,,
44185843,javascript dependencies in python project,17,3,1400,https://stackoverflow.com/questions/44185843/javascript-dependencies-in-python-project,2017-05-25 16:51:29,Ilya V. Schurov,6053,javascript|python,"what is the best practice of dealing with such heterogenous dependencies in Python? My goal is to make installation process as simple as possible at least on unix-like systems (Linux or MacOS), provided that node and npm are already available.
I can just put all the javascript sources I need into my distribution itself, but maybe there's a better way to do it?",,,,?,7,Efficiency/Performance,DEM,,,
