id,title,vote,answer,view_num,link,time,author,reputation,combination,relevant
4773807,Searching in a sorted and rotated array,76,23,38756,https://stackoverflow.com/questions/4773807/searching-in-a-sorted-and-rotated-array,2011-01-23 12:35:14,Jones,763,c|c++|java|javascript|python,no
178026,Why is ¡°null¡± present in C# and Java?,73,25,5855,https://stackoverflow.com/questions/178026/why-is-null-present-in-c-sharp-and-java,Oct 7 '08 at 11:30,sthiers,3263,c|c#|c++|java|javascript,no
2534803,Use of String.Format in JavaScript?,73,19,141555,https://stackoverflow.com/questions/2534803/use-of-string-format-in-javascript,2010-03-28 22:17:56,chobo2,71.9k,c|c#|java|javascript|php,no
3033329,Why are Python Programs often slower than the Equivalent Program Written in C or C++?,70,9,30266,https://stackoverflow.com/questions/3033329/why-are-python-programs-often-slower-than-the-equivalent-program-written-in-c-or,2010-06-13 18:09:11,Riemannliness,881,c|c#|c++|java|python,no
302736,How much null checking is enough?,66,18,11067,https://stackoverflow.com/questions/302736/how-much-null-checking-is-enough,2008-11-19 17:39:01,James Schek,17.1k,c|c#|c++|java|python,no
11812850,Does Arduino use C or C++? [closed],66,3,111173,https://stackoverflow.com/questions/11812850/does-arduino-use-c-or-c,2012-08-04 23:43:14,memilanuk,3330,c|c++|java|javascript|python,no
456884,"Extending python - to swig, not to swig or Cython",65,10,29010,https://stackoverflow.com/questions/456884/extending-python-to-swig-not-to-swig-or-cython,2009-01-19 08:32:06,RSabet,5504,c|c#|c++|java|python,yes
404795,LBYL vs EAFP in Java?,64,5,19811,https://stackoverflow.com/questions/404795/lbyl-vs-eafp-in-java,2009-01-01 09:50:56,ryeguy,58.3k,c|c#|c++|java|python,no
41124338,Does React Native compile JavaScript into Java for Android?,62,6,25850,https://stackoverflow.com/questions/41124338/does-react-native-compile-javascript-into-java-for-android,2016-12-13 15:06:16,unlimited101,3071,c|c#|c++|java|javascript,no
8378583,Enhanced FOR loops in C++,61,7,33108,https://stackoverflow.com/questions/8378583/enhanced-for-loops-in-c,2011-12-04 21:05:57,Daniel Gratzer,48.4k,c|c#|c++|java|python,no
8310039,Why do std::string operations perform poorly?,61,12,16714,https://stackoverflow.com/questions/8310039/why-do-stdstring-operations-perform-poorly,2011-11-29 11:33:13,Wu Shu,605,c|c++|java|javascript|python,no
1701055,What is the maximum length in chars needed to represent any double value?,56,11,28902,https://stackoverflow.com/questions/1701055/what-is-the-maximum-length-in-chars-needed-to-represent-any-double-value,2009-11-09 13:43:07,martin,906,c|c#|c++|java|shell,no
1141228,Javadoc-like Documentation for C++,54,5,35648,https://stackoverflow.com/questions/1141228/javadoc-like-documentation-for-c,2009-07-17 02:44:53,DHamrick,7846,c#|c++|java|php|python,no
328577,Python for C++ Developers [closed],54,8,40018,https://stackoverflow.com/questions/328577/python-for-c-developers,2008-11-30 07:14:02,Stefan Mai,20.9k,c#|c++|java|php|python,no
1119696,Java Python Integration,54,10,72378,https://stackoverflow.com/questions/1119696/java-python-integration,2009-07-13 14:15:23,Jeff Storey,51.8k,c|c++|java|php|python,yes
5192223,Convert javascript code to c code [closed],54,6,60101,https://stackoverflow.com/questions/5192223/convert-javascript-code-to-c-code,2020-09-23 19:33:38,Wassim AZIRAR,9859,c|c++|javascript|php|python,no
556807,Does a Java to C++ converter/tool exist? [closed],53,10,89034,https://stackoverflow.com/questions/556807/does-a-java-to-c-converter-tool-exist,2009-02-17 13:36:30,n00ki3,12.4k,c|c#|c++|java|javascript,no
6606657,Why not have all the functions as virtual in C++?,53,11,6888,https://stackoverflow.com/questions/6606657/why-not-have-all-the-functions-as-virtual-in-c,2011-07-07 06:24:07,codeObserver,6023,c|c#|c++|java|python,no
1149929,How to add two numbers without using ++ or + or another arithmetic operator,53,21,42251,https://stackoverflow.com/questions/1149929/how-to-add-two-numbers-without-using-or-or-another-arithmetic-operator,2009-07-19 13:45:57,Vivek Sharma,3656,c|c#|c++|javascript|python,no
1695807,Why isn't C/C++'s ¡°#pragma once¡± an ISO standard?,53,9,8617,https://stackoverflow.com/questions/1695807/why-isnt-c-cs-pragma-once-an-iso-standard,2009-11-08 08:52:00,doc,7221,c|c++|java|php|python,no
3044620,Python vs. Java performance (runtime speed) [duplicate],51,4,124574,https://stackoverflow.com/questions/3044620/python-vs-java-performance-runtime-speed,2010-06-15 11:18:36,Bijan,5833,c|c#|c++|java|python,no
22037744,Named numbers as variables [closed],48,10,2906,https://stackoverflow.com/questions/22037744/named-numbers-as-variables,2014-02-26 09:56:05,Jack0x539,586,c#|c++|java|php|python,no
2214122,From PHP to Java. Any advice? [closed],48,7,18052,https://stackoverflow.com/questions/2214122/from-php-to-java-any-advice,Feb 6 '10 at 18:16,Michael Ekoka,14.5k,c#|java|php|python|shell,no
2470552,Is there anything wrong with a class with all static methods?,46,16,4581,https://stackoverflow.com/questions/2470552/is-there-anything-wrong-with-a-class-with-all-static-methods,Mar 18 '10 at 14:28,MatthewMartin,29.4k,c|c#|java|php|shell,no
2069488,How can I perform multiplication without the '*' operator?,45,33,43078,https://stackoverflow.com/questions/2069488/how-can-i-perform-multiplication-without-the-operator,2010-01-15 04:20:07,Race,625,c|c#|c++|java|javascript,no
10940669,Matlab Coder vs hand coding?,45,6,18139,https://stackoverflow.com/questions/10940669/matlab-coder-vs-hand-coding,2012-06-07 22:21:42,s5s,7060,c|c#|c++|java|python,no
145607,Text difference algorithm,42,11,17337,https://stackoverflow.com/questions/145607/text-difference-algorithm,Sep 28 '08 at 10:12,Graviton,74.5k,c#|c++|java|javascript|python,no
276761,Exposing a C++ API to Python,41,5,12385,https://stackoverflow.com/questions/276761/exposing-a-c-api-to-python,2008-11-10 00:34:50,Marcos Lara,1815,c|c++|java|python|shell,yes
538056,JIT compiler vs offline compilers,40,10,8321,https://stackoverflow.com/questions/538056/jit-compiler-vs-offline-compilers,2009-02-11 18:12:02,Joan Venge,251k,c#|c++|java|javascript|python,no
9169249,"Why we use if, else if instead of multiple if block if the body is a return statement",40,13,54541,https://stackoverflow.com/questions/9169249/why-we-use-if-else-if-instead-of-multiple-if-block-if-the-body-is-a-return-stat,2012-02-07 00:11:02,Lily,5406,c|c++|java|javascript|php,no
11817950,What is data serialization ?,39,5,34609,https://stackoverflow.com/questions/11817950/what-is-data-serialization,2012-08-05 16:11:03,,,c#|c++|java|javascript|php,no
14520830,"x > -1 vs x >= 0, is there a performance difference",39,10,2205,https://stackoverflow.com/questions/14520830/x-1-vs-x-0-is-there-a-performance-difference,2013-01-25 11:25:11,Cheiron,3192,c|c#|c++|java|javascript,no
1916218,Find the longest common starting substring in a set of strings [closed],39,31,34578,https://stackoverflow.com/questions/1916218/find-the-longest-common-starting-substring-in-a-set-of-strings,2009-12-16 17:22:46,mislav,13.6k,c|java|javascript|python|shell,no
693880,Create Random Number Sequence with No Repeats,38,28,69956,https://stackoverflow.com/questions/693880/create-random-number-sequence-with-no-repeats,2009-03-29 00:40:36,Unknown,41.9k,c|c#|c++|java|shell,no
7033844,Nodejs: Where or How to write complicated business logic?,37,6,16011,https://stackoverflow.com/questions/7033844/nodejs-where-or-how-to-write-complicated-business-logic,2011-08-11 22:44:43,Vishal,16.6k,c++|java|javascript|php|python,yes
787375,Why would you want to use C# if its slower than C++? [closed],36,11,10829,https://stackoverflow.com/questions/787375/why-would-you-want-to-use-c-sharp-if-its-slower-than-c,2009-04-24 20:08:32,Gordon Gustafson,34.6k,c#|c++|java|javascript|python,no
32426267,Visual Studio /**/ comment shortcut?,36,8,81252,https://stackoverflow.com/questions/32426267/visual-studio-comment-shortcut,2015-09-06 17:24:24,Zia Khattak,395,c|c#|c++|java|javascript,no
40192296,"When a user closes a <div>, hide that <div> on all site pages",36,12,2947,https://stackoverflow.com/questions/40192296/when-a-user-closes-a-div-hide-that-div-on-all-site-pages,2016-10-22 12:41:43,Michael Benjamin,233k,c|java|javascript|php|shell,no
46373895,How to open a huge excel file efficiently,35,11,14308,https://stackoverflow.com/questions/46373895/how-to-open-a-huge-excel-file-efficiently,2017-09-22 22:11:50,David542,89.6k,c|c#|c++|java|python,no
389069,Programmatically reading a web page,34,6,79264,https://stackoverflow.com/questions/389069/programmatically-reading-a-web-page,2008-12-23 15:01:03,Howard May,6363,c|c#|c++|java|python,no
2447118,Programming in Python vs. programming in Java,32,13,6019,https://stackoverflow.com/questions/2447118/programming-in-python-vs-programming-in-java,2010-03-15 12:45:02,Yossale,12.7k,c|c#|c++|java|python,no
708527,Implementing A Plugin System in C or C++ [closed],32,11,29980,https://stackoverflow.com/questions/708527/implementing-a-plugin-system-in-c-or-c,2009-04-02 06:34:03,ixo,521,c|c++|javascript|python|shell,no
1599176,What are first-class objects in Java and C#?,31,7,19951,https://stackoverflow.com/questions/1599176/what-are-first-class-objects-in-java-and-c,Oct 21 '09 at 7:05,peter.murray.rust,34k,c#|c++|java|javascript|python,no
14330370,Is C/C++ one language or two languages?,31,8,3751,https://stackoverflow.com/questions/14330370/is-c-c-one-language-or-two-languages,2013-01-15 02:46:40,Scott O'Donnell,565,c|c#|c++|java|javascript,no
1143993,What are the schools of OOP? [closed],30,9,3037,https://stackoverflow.com/questions/1143993/what-are-the-schools-of-oop,2009-07-17 15:25:43,AraK,84.6k,c|c#|c++|java|javascript,no
25323202,C++ and PHP vs C# and Java - unequal results,30,4,4848,https://stackoverflow.com/questions/25323202/c-and-php-vs-c-sharp-and-java-unequal-results,2014-08-15 08:11:18,Dmitry K.,2129,c|c#|c++|java|php,no
977105,Ever done a total rewrite of a large C++ application in C#? [closed],30,15,5121,https://stackoverflow.com/questions/977105/ever-done-a-total-rewrite-of-a-large-c-application-in-c,2009-06-10 17:38:02,Dana Holt,12.2k,c|c#|c++|java|shell,no
486087,How to call an external program with parameters?,29,5,69309,https://stackoverflow.com/questions/486087/how-to-call-an-external-program-with-parameters,2009-01-28 01:09:59,Will,732,c|c#|c++|python|shell,no
6645796,node.js performance with zeromq vs. Python vs. Java,29,6,25469,https://stackoverflow.com/questions/6645796/node-js-performance-with-zeromq-vs-python-vs-java,2011-07-11 04:36:46,Scott A,6999,c|c++|java|javascript|python,no
28000637,CPU Flame Graphs for Python,28,2,2556,https://stackoverflow.com/questions/28000637/cpu-flame-graphs-for-python,Jan 17 '15 at 14:48,Croad Langshan,2209,c|c++|java|javascript|python,no
2482348,Run C or C++ file as a script,28,12,13817,https://stackoverflow.com/questions/2482348/run-c-or-c-file-as-a-script,2010-03-20 07:48:05,Brendan Long,47.5k,c|c++|java|php|shell,yes
8979784,Why does (x += x += 1) evaluate differently in C and Javascript?,27,6,2419,https://stackoverflow.com/questions/8979784/why-does-x-x-1-evaluate-differently-in-c-and-javascript,2020-04-14 14:56:57,KT.,8221,c|c#|c++|java|javascript,no
3655430,selection based on percentage weighting,27,13,21146,https://stackoverflow.com/questions/3655430/selection-based-on-percentage-weighting,Sep 7 '10 at 2:52,Corey Goldberg,50.5k,c|c#|java|php|python,no
1203451,How to write an application for the system tray in Linux,26,4,9504,https://stackoverflow.com/questions/1203451/how-to-write-an-application-for-the-system-tray-in-linux,2009-07-29 22:31:39,,,c|c#|c++|php|python,no
828092,Python-style integer division & modulus in C,26,6,8491,https://stackoverflow.com/questions/828092/python-style-integer-division-modulus-in-c,2009-05-06 05:02:42,user102008,27.5k,c|c++|java|javascript|python,no
2717348,Why do C# and Java require everything to be in a class?,25,3,5082,https://stackoverflow.com/questions/2717348/why-do-c-sharp-and-java-require-everything-to-be-in-a-class,Apr 26 '10 at 22:23,Javier,4146,c|c#|c++|java|python,no
1551842,Why are most of the biggest open source projects in C? [closed],25,16,6175,https://stackoverflow.com/questions/1551842/why-are-most-of-the-biggest-open-source-projects-in-c,2009-10-11 21:32:56,tomzx,1855,c|c#|c++|java|python,no
11060,How should I unit test a code-generator?,24,8,6502,https://stackoverflow.com/questions/11060/how-should-i-unit-test-a-code-generator,2008-08-14 13:59:21,jkp,66.8k,c#|c++|javascript|python|shell,yes
280624,Which is faster - C# unsafe code or raw C++,24,10,16981,https://stackoverflow.com/questions/280624/which-is-faster-c-sharp-unsafe-code-or-raw-c,2008-11-11 11:05:51,geometrikal,1876,c|c#|c++|java|php,yes
1594917,What features should Java 7 onwards have to encourage switching from C#? [closed],24,24,3041,https://stackoverflow.com/questions/1594917/what-features-should-java-7-onwards-have-to-encourage-switching-from-c,Oct 20 '09 at 14:15,NT_,2612,c|c#|java|php|shell,no
7506329,Embed Java into a C++ application?,24,6,28815,https://stackoverflow.com/questions/7506329/embed-java-into-a-c-application,2011-09-21 20:39:33,Niklas R,13.7k,c|c++|java|python|shell,yes
1746207,How to IPC between PHP clients and a C Daemon Server?,24,7,13507,https://stackoverflow.com/questions/1746207/how-to-ipc-between-php-clients-and-a-c-daemon-server,Nov 17 '09 at 2:23,Alex Recarey,15.7k,c|c++|javascript|php|python,yes
2140369,What is type safety and what are the ??¨²type safe??¨´ alternatives? [duplicate],23,10,24738,https://stackoverflow.com/questions/2140369/what-is-type-safety-and-what-are-the-type-safe-alternatives,2010-01-26 15:25:42,Dr Deo,4655,c|c#|c++|java|php,no
1569559,C vs. Java for game programming [closed],23,18,21676,https://stackoverflow.com/questions/1569559/c-vs-java-for-game-programming,Oct 14 '09 at 23:29,Jonathan,501,c|c#|c++|java|python,no
4124810,Explain ¡°C fundamentally has a corrupt type system¡±,23,7,3134,https://stackoverflow.com/questions/4124810/explain-c-fundamentally-has-a-corrupt-type-system,2010-11-08 14:39:19,Ian Mackinnon,10.9k,c|c#|c++|java|python,no
28982396,Failed to write core dump. Core dumps have been disabled,23,3,62881,https://stackoverflow.com/questions/28982396/failed-to-write-core-dump-core-dumps-have-been-disabled,2015-03-11 09:10:34,Omurhan Soysal,249,c|c++|java|php|shell,no
6369313,Difference between Javascript and PHP [closed],22,2,52096,https://stackoverflow.com/questions/6369313/difference-between-javascript-and-php,2011-06-16 08:55:11,Kraken,19.4k,c#|java|javascript|php|python,no
694080,How do I read JPEG and PNG pixels in C++ on Linux?,22,9,65026,https://stackoverflow.com/questions/694080/how-do-i-read-jpeg-and-png-pixels-in-c-on-linux,2009-03-29 03:55:06,Nick Bolton,33.2k,c|c#|c++|java|python,no
646928,Is it wise to use PHP for a daemon?,22,17,6165,https://stackoverflow.com/questions/646928/is-it-wise-to-use-php-for-a-daemon,Mar 14 '09 at 23:29,Abs,48.4k,c|java|javascript|php|python,no
51047722,Heatmap/Contours based on Transportation Time (Reverse Isochronic Contours),21,2,1465,https://stackoverflow.com/questions/51047722/heatmap-contours-based-on-transportation-time-reverse-isochronic-contours,2018-06-26 16:37:45,M--,17.4k,c#|c++|java|python|shell,no
4717484,Is python exception handling more efficient than PHP and/or other languages?,21,6,1039,https://stackoverflow.com/questions/4717484/is-python-exception-handling-more-efficient-than-php-and-or-other-languages,Jan 17 '11 at 20:22,keithjgrant,11k,c#|c++|php|python|shell,no
1072530,Learning Python for a .NET developer [closed],21,8,12758,https://stackoverflow.com/questions/1072530/learning-python-for-a-net-developer,Jul 2 '09 at 4:42,Abhijeet Patel,5716,c#|java|javascript|python|shell,no
4759485,Java or Python for math? [closed],21,8,11034,https://stackoverflow.com/questions/4759485/java-or-python-for-math,2011-01-21 13:47:00,Dhaivat Pandya,219,c|c#|c++|java|python,no
2107392,Real world solutions using Dependency Injection,21,8,3638,https://stackoverflow.com/questions/2107392/real-world-solutions-using-dependency-injection,Jan 21 '10 at 6:47,medopal,9077,c|c#|c++|java|python,no
33741691,Can we use QT with C# to create GUI?,20,3,50803,https://stackoverflow.com/questions/33741691/can-we-use-qt-with-c-sharp-to-create-gui,2015-11-16 17:58:27,FxMax,268,c#|c++|java|javascript|python,no
301493,Which language is easiest and fastest to work with XML content?,20,9,14555,https://stackoverflow.com/questions/301493/which-language-is-easiest-and-fastest-to-work-with-xml-content,2008-11-19 10:35:18,Varun Mahajan,6115,c#|java|javascript|php|python,no
25268,What are the best practices when using SWIG with C#?,20,3,9057,https://stackoverflow.com/questions/25268/what-are-the-best-practices-when-using-swig-with-c,Aug 24 '08 at 18:31,Dale Ragan,17.9k,c|c#|c++|java|php,yes
1883455,Learn Java from Python background [closed],20,9,15522,https://stackoverflow.com/questions/1883455/learn-java-from-python-background,2009-12-10 19:41:37,Nick Meharry,2033,c|c#|c++|java|python,no
2896106,Why optional parameters must appear at the end of the declaration,20,6,16476,https://stackoverflow.com/questions/2896106/why-optional-parameters-must-appear-at-the-end-of-the-declaration,May 24 '10 at 10:03,Incognito,15.8k,c|c#|c++|java|python,no
1617699,"How to obtain all subsequence combinations of a String (in Java, or C++ etc)",20,12,31680,https://stackoverflow.com/questions/1617699/how-to-obtain-all-subsequence-combinations-of-a-string-in-java-or-c-etc,2009-10-24 11:15:24,AhmetB - Google,31.6k,c|c#|c++|java|python,no
23062537,How to convert HTML to JSON using PHP?,20,2,42868,https://stackoverflow.com/questions/23062537/how-to-convert-html-to-json-using-php,2014-04-14 14:18:44,Ganesh Babu,3174,c|c++|java|javascript|php,yes
1502244,How can I use C++ code to interact with PHP? [closed],20,4,38744,https://stackoverflow.com/questions/1502244/how-can-i-use-c-code-to-interact-with-php,2009-10-01 06:36:59,qodeninja,9692,c|c++|php|python|shell,no
31994034,"WebAssembly, JavaScript, and other languages",19,2,5008,https://stackoverflow.com/questions/31994034/webassembly-javascript-and-other-languages,2015-08-13 16:45:38,Patryk Go??biowski,3617,c#|c++|java|javascript|python,no
7414890,"To ¡°if, if, if¡± or to ¡°if, else if, else if, else¡± [closed]",19,10,2397,https://stackoverflow.com/questions/7414890/to-if-if-if-or-to-if-else-if-else-if-else,2011-09-14 10:34:26,qonf,888,c|c#|c++|java|python,no
5174725,How do you explain C++ pointers to a C#/Java developer? [closed],19,10,1837,https://stackoverflow.com/questions/5174725/how-do-you-explain-c-pointers-to-a-c-java-developer,2011-03-02 23:14:30,Michael Hedgpeth,6980,c|c#|c++|java|python,no
2339459,Is there any reason a .Net windows programmer needs to learn C or C++ anymore?,19,14,1036,https://stackoverflow.com/questions/2339459/is-there-any-reason-a-net-windows-programmer-needs-to-learn-c-or-c-anymore,2010-02-26 04:13:36,ajl,704,c|c++|java|php|python,no
3014668,Is there programming language with better approach for switch's break statements?,18,17,1371,https://stackoverflow.com/questions/3014668/is-there-programming-language-with-better-approach-for-switchs-break-statements,Jun 10 '10 at 13:17,m_vitaly,11k,c|c#|c++|java|python,no
4973854,C or C++ for a Robot?,18,7,4344,https://stackoverflow.com/questions/4973854/c-or-c-for-a-robot,2011-02-11 20:45:03,Thaskalas,181,c|c#|c++|java|python,no
4756544,Which scripting language is better for embedding in multi-threaded C/C++ application [closed],18,12,3887,https://stackoverflow.com/questions/4756544/which-scripting-language-is-better-for-embedding-in-multi-threaded-c-c-applica,2011-01-21 07:51:36,John,5239,c|c#|c++|javascript|python,no
656669,Will Vala survive? [closed],18,6,5060,https://stackoverflow.com/questions/656669/will-vala-survive,Mar 18 '09 at 1:33,Kredns,33.1k,c|c#|c++|php|python,no
12173856,Implementing python slice notation,18,6,1759,https://stackoverflow.com/questions/12173856/implementing-python-slice-notation,Aug 29 '12 at 8:35,georg,185k,c|c#|javascript|php|python,no
3516560,"Coming from C, how should I learn Python? [closed]",18,7,19211,https://stackoverflow.com/questions/3516560/coming-from-c-how-should-i-learn-python,Aug 18 '10 at 20:49,spencer nelson,3325,c|c++|java|php|python,no
3422064,Javascript interpreter for Linux,17,4,19129,https://stackoverflow.com/questions/3422064/javascript-interpreter-for-linux,2010-08-06 08:21:17,Madalina,1217,c++|java|javascript|python|shell,no
3584945,non-technical benefits of having string-type immutable,17,8,2688,https://stackoverflow.com/questions/3584945/non-technical-benefits-of-having-string-type-immutable,2010-08-27 14:06:32,Albert,54.5k,c|c#|c++|java|python,no
29903320,Why is my computation so much faster in C# than Python,17,5,30390,https://stackoverflow.com/questions/29903320/why-is-my-computation-so-much-faster-in-c-sharp-than-python,Apr 27 '15 at 18:28,ssd,1799,c|c#|java|javascript|python,no
329745,"Programming coordinates-based game, like dots or checkers",17,11,5416,https://stackoverflow.com/questions/329745/programming-coordinates-based-game-like-dots-or-checkers,2018-12-05 05:54:21,Coocoo4Cocoa,40.5k,c|c#|java|javascript|python,no
916962,How does Python OOP compare to PHP OOP?,17,6,3546,https://stackoverflow.com/questions/916962/how-does-python-oop-compare-to-php-oop,May 27 '09 at 17:09,Thomas Schultz,2246,c|c#|java|php|python,no
1283370,Any Javascript Engine for .NET/C#? [closed],16,8,12900,https://stackoverflow.com/questions/1283370/any-javascript-engine-for-net-c,2009-08-16 02:59:47,Alon Gubkin,51.4k,c#|c++|java|javascript|python,no
29707809,Does namespace pollution in Java or C# exist (like in C++)?,16,4,1477,https://stackoverflow.com/questions/29707809/does-namespace-pollution-in-java-or-c-sharp-exist-like-in-c,2015-04-17 19:26:00,matrixanomaly,5565,c#|c++|java|javascript|python,no
4534612,what is the point of heterogenous arrays?,16,8,11784,https://stackoverflow.com/questions/4534612/what-is-the-point-of-heterogenous-arrays,2010-12-26 16:47:47,Aaron Yodaiken,16.9k,c#|java|javascript|php|python,no
2311476,What's the reason high-level languages like C#/Java mask the bit shift count operand?,16,3,1784,https://stackoverflow.com/questions/2311476/whats-the-reason-high-level-languages-like-c-java-mask-the-bit-shift-count-ope,Feb 22 '10 at 14:31,polygenelubricants,335k,c|c#|c++|java|javascript,no
1424660,Garbage collection vs. non garbage collection programming languages,16,10,5006,https://stackoverflow.com/questions/1424660/garbage-collection-vs-non-garbage-collection-programming-languages,Sep 15 '09 at 1:20,user69514,23k,c|c#|c++|java|python,no
313446,Can anyone quantify performance differences between C++ and Java?,16,13,4060,https://stackoverflow.com/questions/313446/can-anyone-quantify-performance-differences-between-c-and-java,2008-11-24 04:55:02,,,c|c#|c++|java|python,no
24401621,Java's System.exit(0); vs C++ return 0;,16,5,14999,https://stackoverflow.com/questions/24401621/javas-system-exit0-vs-c-return-0,2014-06-25 06:25:12,user3437460,15.7k,c|c#|c++|java|shell,no
2576121,Shift from Java to c++,16,16,6678,https://stackoverflow.com/questions/2576121/shift-from-java-to-c,2010-04-04 22:32:35,zengr,35.5k,c|c#|c++|java|shell,no
3774108,Python vs Lua for embedded scripting/text processing engine,16,4,8491,https://stackoverflow.com/questions/3774108/python-vs-lua-for-embedded-scripting-text-processing-engine,2010-09-22 22:30:44,Wade Tandy,3666,c|c#|c++|javascript|python,yes
10912349,Similar code detector,16,6,32399,https://stackoverflow.com/questions/10912349/similar-code-detector,2012-06-06 10:23:24,¡Ö?imon T¡Ì¡Ýth,32.5k,c|c++|java|javascript|python,no
2699180,Execute javascript in PHP,16,10,55615,https://stackoverflow.com/questions/2699180/execute-javascript-in-php,2010-04-23 14:08:30,Thomas Bonini,39.2k,c|java|javascript|php|python,yes
45608424,atoi() for int128_t type,15,5,2354,https://stackoverflow.com/questions/45608424/atoi-for-int128-t-type,2017-08-10 08:33:00,Abhinav Gauniyal,5330,c|c#|c++|java|javascript,no
180358,Delphi versus C++ Builder - Which is Better Choice for a Java Programmer Doing Win32,15,12,13644,https://stackoverflow.com/questions/180358/delphi-versus-c-builder-which-is-better-choice-for-a-java-programmer-doing-w,2008-10-07 20:51:12,MB.,6799,c|c#|c++|java|javascript,no
1711490,Returning a C++ class to Java via JNI,15,3,20642,https://stackoverflow.com/questions/1711490/returning-a-c-class-to-java-via-jni,2009-11-10 21:51:32,tomzx,1855,c|c#|c++|java|python,yes
25904993,How to check if a struct is NULL in C or C++,15,6,60437,https://stackoverflow.com/questions/25904993/how-to-check-if-a-struct-is-null-in-c-or-c,2014-09-18 05:44:01,user2101801,619,c|c#|c++|java|shell,no
527700,What is a good desktop programming language to learn for a web developer? [closed],15,26,9200,https://stackoverflow.com/questions/527700/what-is-a-good-desktop-programming-language-to-learn-for-a-web-developer,2009-02-09 10:52:58,Sam152,17.2k,c|c#|c++|php|shell,no
3775674,Is it possible to build a interactive C shell?,15,3,9170,https://stackoverflow.com/questions/3775674/is-it-possible-to-build-a-interactive-c-shell,Sep 23 '10 at 5:37,Mino Yarre,151,c|c++|java|python|shell,yes
1158396,How to implement a scripting language into a C application?,15,8,4442,https://stackoverflow.com/questions/1158396/how-to-implement-a-scripting-language-into-a-c-application,Jul 21 '09 at 10:32,Michael Stum,163k,c|c++|javascript|php|python,yes
940896,Example usage where Lua fits much better than C/C++ [closed],15,9,23836,https://stackoverflow.com/questions/940896/example-usage-where-lua-fits-much-better-than-c-c,2009-06-02 17:41:25,bugmenot77,581,c|c++|javascript|python|shell,no
34206654,Are the new async and await keywords in ES7 copied from C#? [closed],14,1,1586,https://stackoverflow.com/questions/34206654/are-the-new-async-and-await-keywords-in-es7-copied-from-c,2015-12-10 16:13:35,sean2078,3555,c#|c++|java|javascript|python,no
667410,The Benefits of Using Function Pointers,14,11,12978,https://stackoverflow.com/questions/667410/the-benefits-of-using-function-pointers,2009-03-20 18:38:19,Brock Woolf,42.8k,c|c#|c++|java|javascript,no
14094621,Change all accented letters to normal letters in C++,14,7,10221,https://stackoverflow.com/questions/14094621/change-all-accented-letters-to-normal-letters-in-c,2012-12-30 21:02:25,OneMore,921,c|c#|c++|java|php,no
2527885,Is there anything RAD comparable to VCL? [closed],14,8,1413,https://stackoverflow.com/questions/2527885/is-there-anything-rad-comparable-to-vcl,2010-03-27 02:20:47,Mawg says reinstate Monica,33.1k,c|c#|c++|java|php,no
4132066,Python based build tools,14,1,2029,https://stackoverflow.com/questions/4132066/python-based-build-tools,2010-11-09 09:20:17,costy.petrisor,723,c|c#|c++|java|python,yes
1518915,"In managed code, how do I achieve good locality of reference?",14,6,2217,https://stackoverflow.com/questions/1518915/in-managed-code-how-do-i-achieve-good-locality-of-reference,Oct 5 '09 at 8:58,Hanno Fietz,27.8k,c|c#|c++|java|python,no
30101191,I need to call c++ function from javascript. Is it possible or not?,14,4,4535,https://stackoverflow.com/questions/30101191/i-need-to-call-c-function-from-javascript-is-it-possible-or-not,2015-05-07 12:32:47,Ayan,143,c|c++|java|javascript|python,yes
4314243,Converting FORTRAN to C / C++,14,11,33407,https://stackoverflow.com/questions/4314243/converting-fortran-to-c-c,2010-11-30 13:25:22,OddCore,1134,c|c++|java|python|shell,yes
2997450,The importance of knowing c++ for web application development [closed],13,14,1956,https://stackoverflow.com/questions/2997450/the-importance-of-knowing-c-for-web-application-development,2010-06-08 13:00:04,neitony,291,c#|c++|java|php|python,no
131589,Linux/C++ programmer to C#/Windows programmer,13,7,3854,https://stackoverflow.com/questions/131589/linux-c-programmer-to-c-windows-programmer,2008-09-25 05:21:13,heisen,213,c#|c++|java|python|shell,no
3703463,Is anyone using Maven/NAR for any large scale C/C++ projects? [closed],13,4,3588,https://stackoverflow.com/questions/3703463/is-anyone-using-maven-nar-for-any-large-scale-c-c-projects,2010-09-13 18:54:52,user143506,1433,c|c#|c++|java|javascript,no
1856680,Origin of term ¡°reference¡± as in ¡°pass-by-reference¡±,13,9,1246,https://stackoverflow.com/questions/1856680/origin-of-term-reference-as-in-pass-by-reference,2009-12-06 21:30:05,Paul Biggar,23.5k,c|c#|c++|java|php,no
2881526,Interpreted vs. Compiled vs. Late-Binding,13,5,1698,https://stackoverflow.com/questions/2881526/interpreted-vs-compiled-vs-late-binding,2010-05-21 11:15:54,,,c|c#|c++|java|python,no
3533759,Performance differences between Python and C,13,14,12902,https://stackoverflow.com/questions/3533759/performance-differences-between-python-and-c,Aug 20 '10 at 18:27,Pablo Hevia-Koch,502,c|c#|c++|java|python,no
340128,IronPython For Unit Testing over C#,13,8,3161,https://stackoverflow.com/questions/340128/ironpython-for-unit-testing-over-c-sharp,Dec 4 '08 at 10:21,Krish,863,c|c#|c++|javascript|python,no
