accepted,active,ans_num,answer,author,combination,link,question,reputation,time,title,viewed,vote
Accepted,2019-06-15 07:46:43Z,4,,flash,"javascript,php,html,css,modal-dialog",https://stackoverflow.com/questions/56385013/how-to-show-entire-text-in-a-modal-on-click-of-ellipsis-in-js,"I am working on a php code as shown below in which I have added , after a particular word limit. ,Flooding Concerns in , 
ABCSGSGSGSGSGSG and ,
SHSHSGFASGXDS (...),I am wondering what JS code I need to add so that on , , full text show up in the modal something like ,. ","1,447",2019-05-30 20:12:35Z,How to show entire text in a modal on click of ellipsis in JS?,"
                        4k times
                    ","
            7
        "
Undetermined,2014-03-17 17:48:17Z,1,,jdchizzle,"javascript,php,jquery,ajax,stripe-payments",https://stackoverflow.com/questions/22445078/how-to-create-a-stripe-charge-with-a-checkout-token-sent-via-ajax-to-php,"I'm trying to use Stripe's new checkout feature with a custom button, send the token via AJAX POST to a php file which will then execute the charge. Unfortunately, I'm having some trouble retrieving the token from the POST variable. I'm hoping someone here might be able to tell me what I'm overcomplicating and if there's a simpler way to do this. ,On the client-side, I've got 5 buttons with different possible ""donations"". Here's the js written up for that so far (doesn't include the html):,And this is my php that is processing the AJAX POST call:,The direct result of this code as noted in the php error logs is that the POST variable for the token cannot be ""read"". The token is being created alright (I'm seeing it logged on the console) but it disappears when I send it via AJAX. ,Everyone has been saying that Stripe is super easy to implement so I'm really feeling that i'm missing something here. Would someone be able to shed some light? ,Thanks!",553,2014-03-17 00:34:22Z,How to create a stripe charge with a checkout token sent via AJAX to php,"
                        12k times
                    ","
            9
        "
Undetermined,2014-01-21 01:10:54Z,1,,Evgeny Tugarev,"java,javascript,atmosphere",https://stackoverflow.com/questions/18774269/websocket-failed-downgrading-to-comet-and-resending,"I am using Atmosphere framework 2.0.0.RC5 to extend my web application with websocket functionality and faced some strange error 'Websocket failed. Downgrading to Comet and resending', which I can't get away.,I used a websocket chat example as a my starting point: ,The application has html+js client and a java backend.,(extra code omitted),When I open a 'index.html' i see an error in the console (jquery.atmosphere-2.0.2.js line 1097) and no messages in server log:,Surprisingly it works when I type directly in the console:,And gets logged by the server, so I assume the server part is fine:,My guess it's a javascript issue, but I'm not 100% sure. I played with , parameter with no luck. Any ideas why it does not work in the script? ",251,2013-09-12 21:01:55Z,Websocket failed. Downgrading to Comet and resending,"
                        3k times
                    ","
            7
        "
Accepted,2014-05-19 15:26:12Z,5,,ptamzz,"php,javascript",https://stackoverflow.com/questions/5310216/passing-php-variable-into-javascript,"I've a PHP session variable, ,, alive throughout the session. In the head section, I've my JavaScript file included, ,. ,How do I pass the session variable into the JavaScript file if I want something like the following.,As the , isn't recognized in the JavaScript file, the code above doesn't work. So I've to put in the PHP file itself, but how do I keep it in the JavaScript file?","8,637",2011-03-15 10:11:40Z,Passing PHP variable into JavaScript [duplicate],"
                        23k times
                    ","
            8
        "
Accepted,2013-09-12 14:08:44Z,3,,brussels0828,"php,javascript,json",https://stackoverflow.com/questions/1698801/passing-php-array-into-javascript-through-json-to-update-google-chart,"I have three PHP arrays that I've encoded with json... extra PHP code has been omitted because the arrays work properly.... Additionally, the HTML  tags that call the google chart have been omitted for sake of brevity... ,I would like to access these three arrays in Javascript to update my Google Chart dynamically.  ",244,2009-11-09 02:25:30Z,Passing PHP array into Javascript through JSON to update Google Chart,"
                        8k times
                    ","
            7
        "
Accepted,2021-05-10 15:53:40Z,2,,Nacim Idjakirene,"javascript,php,vuejs2",https://stackoverflow.com/questions/46805745/laravel-how-to-hide-the-interpolation-code-before-vue-js-loads,"I have a Laravel website, when I use Laravel to load my data from the database, then a pass the results to JavaScript this way,Then I use Vue js , to display my data.
The problem is that I see interpolation on the home page before Vue Js loads and v-cloak can't do the work since I'm getting my data with php then pass to js.,How can I do so that interpolation doesn't show on the page?,By interpolation I mean this:,And here is my main.blade.php file which is loaded as the home page:","1,613",2017-10-18 08:23:55Z,Laravel : How to hide the interpolation code before Vue js loads?,"
                        2k times
                    ","
            6
        "
Accepted,2018-11-30 16:57:57Z,7,,Petru Lebada,"javascript,php,jquery,image",https://stackoverflow.com/questions/37570418/reload-captcha-image,"I have a php script which generates a png image with a captcha code as image text.,I want to reload the image via jQuery or JavaScript,so i'm using something like this:,the field:,As the first attempt,it works , but after that if i click on the field again it won't work anymore and i have no idea why . ","1,715",2016-06-01 13:39:36Z,Reload captcha image,"
                        8k times
                    ","
            7
        "
Undetermined,2011-04-19 13:06:14Z,2,,Michal Jajcaj,"php,javascript,frameworks",https://stackoverflow.com/questions/5592773/where-to-put-javascript-and-how-to-handle-events,"For a long time I am looking for a practical (reusable, clear, updateable,...) solution to the following:,Although everything works fine I am not satisfied with the way the JS is used. Here are some major issues:,What I would like to ask you is your opinion/advice on using Javascript in larger php frameworks.,Recently I was thinking about writing a separate method in the widget class (let's say function Script()) where I'll put all the JS code and then walk through all the widgets, take all the JS code and put it in one .js file which will be used until there is a change made in one of the widgets. What do you think about this approach?,Thanks!",198,2011-04-08 08:55:15Z,Where to put javascript and how to handle events [closed],"
                        258 times
                    ","
            7
        "
Accepted,2015-10-14 21:46:24Z,1,,Halnex,"javascript,php,jquery,laravel,pagination",https://stackoverflow.com/questions/33066486/jscroll-js-with-laravel-5-nextselector-not-found-destroying,"I am using a combination of jscroll.js, jquery.upvote.js and Laravel's , method. It all works except for this little thing, the last post in the pagination page always has unclickable voting buttons.,No errors in the developer's console either.,At the moment, I'm using , because I only have 3 posts in the category., I just added a few more posts and noticed that the voting buttons only work on the first page, the rest of the pages are rendering the vote buttons unclickable., I turned on , in jscroll.js and I'm getting this new error,The ""next"" selector markup looks like this,If I remove , and jscroll.js all voting buttons start functioning properly.,The view","3,622",2015-10-11 15:04:50Z,jScroll.js with Laravel 5: nextSelector not found - destroying,"
                        1k times
                    ","
            9
        "
Accepted,2017-10-22 15:41:21Z,1,,user6738171,"javascript,php,wordpress,twitter-bootstrap-3",https://stackoverflow.com/questions/46746561/adding-the-load-more-button-from-my-front-page-to-my-search-page,"On my front page I have my posts set up as 1 post on a row, 2 rows of 2 posts on a row, 1 post on a row, and so on. Then after every 15 posts the load more button appears (example below). The load more button works perfectly, so I am trying to duplicate it on my search page.,I would like to add the same load more button to my search page.  However, I have my posts set up differently on this page, I just have 2 posts on each row (there is no alternating col-12 post).  In addition to the different loop structure I would like to add the load more button after every 8 posts (example below).  I have duplicated the loop structure for my front page in my functions.php, and adjusted it to fit the different loop structure and the load more button after every 8 posts.  However, it will not work correctly.  The first 8 posts are showing up how I want them, 4 rows of 2 posts per row.  But after you press the load more button, the posts show up as they do on my front page loop (15 posts of 1 post on a row, 2 rows of 2 posts on a row, 1 post on a row, and so on).  ,Does anyone know how I could fix this?  Or achieve a search page of 4 rows with 2 posts per row?  Thanks in advance.,how my front-page looks ,how I want my search page to look,my front-page.php,my functions.php front page loop,my search.php,my functions.php search loop,My first initial 8 search results are the correct search results.  However, after I press the load more button it loads all my posts starting from the most recent. ,** Updated search.php,**Updated functions.php search loop",875,2017-10-14 16:05:27Z,Adding the load more button from my front page to my search page,"
                        3k times
                    ","
            14
        "
Accepted,2020-05-13 17:22:52Z,3,,user2242044,"javascript,python,python-2.7,flask,dropzone.js",https://stackoverflow.com/questions/42101786/dropzone-js-prevents-flask-from-rendering-template,"I am using , to allow drag and drop upload of , files via a , web site. The upload process works great. I save the uploaded file to my specified folder and can then use , to convert the , into , code, which I then pass to my template. It gets to that point in the code, but it doesn't render the template and no errors are thrown. So my question is why is , preventing the render from happening? ,I have also tried just return the , code from the table and not using ,, but this also does not work.,.py,upload1.html,Here is the sample , data I am uploading:,Complete.html","7,321",2017-02-07 23:15:50Z,Dropzone.js prevents Flask from rendering template,"
                        4k times
                    ","
            13
        "
Undetermined,2017-09-17 21:46:39Z,6,,Lisan Mulena,"javascript,php,stripe-payments",https://stackoverflow.com/questions/42139254/how-to-implement-a-stripe-checkout-custom-button,"According to the documentation, Checkout supports two different integrations: Simple and Custom.,The simple way works for me:,However in the custom way I don't understand , should I call the ""create_subscription.php"" script. This is the custom integration code:,I've tried this code, but it is not working. Can someone point me in the right direction?",103,2017-02-09 14:26:46Z,How to implement a Stripe Checkout custom button,"
                        17k times
                    ","
            6
        "
Accepted,2014-05-22 20:19:25Z,3,,Robin Neal,"php,javascript,facebook,wordpress,google-plus",https://stackoverflow.com/questions/10212686/social-icons-not-working-with-infinite-scrolling-on-wordpress,"We are making a website for a client at work, which can be found here: ,
It's a very simple wordpress theme, but the complications are arising with conflicts between the infinite scrolling plugin, and the social icons.,Each post is meant to display a block at the end with G+, FB and Twitter social icons inside. It is meant to display ~4 posts or so at start, and then as you scroll it is meant to load the next set.,Each of these things work, but not together.,When the infinite scroll loads the next block of posts, it only shows a facebook like button, and neither of the other two social icons.,The strange thing is though, it leaves behind blocks of the code:,I know what the issue is and why it's happening, but I'm really not very good with javascript and do not know what calls to use to fix it.,I am using Wordpress 3.3.1, with the infinite scroll plugin (http://wordpress.org/extend/plugins/infinite-scroll/) and digg digg for the social icons (http://wordpress.org/extend/plugins/digg-digg/),The infinite scroll plugin does have the ability to add onLoad events to run after it has grabbed the new set of posts. So what should I add here?,Thanks for any and all help in advance!
Have a nice day.,Update: After some more research, I have fixed twitter too. Now it is just Google Plus left to fix.
The code required for twitter was:,Update again: Found the Google Plus code too:,(function() {
    var po = document.createElement('script'); po.type = 'text/javascript'; po.async = true;
    po.src = 'https://apis.google.com/js/plusone.js';
    var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(po, s);
  })();,What have I learnt? Do more googling before asking on Stack Overflow. At least heres the answer for people with this issue in future.",508,2012-04-18 15:25:58Z,Social Icons not working with Infinite Scrolling on Wordpress,"
                        3k times
                    ","
            14
        "
Accepted,2018-02-21 08:41:32Z,2,,Nadya Nux,"java,javascript",https://stackoverflow.com/questions/6649125/calling-java-methods-in-javascript-code,"i created a java class content method return a String, my question is how to call this function in my javascript code to use the returned value from the java method. I want to call client-side Java code embedded in browser.,here is an exemple of what im talking about:,in my webpage i have a javascript code, here is some of it:,i want to create a java class content methods to provide data to this javascript function ""GanttTaskInfo"".
for exemple function to get name, get id and date.
well i think this time im clear :D
i searched a way to call java methods in javascript, and i found applets as you said, but i think its not usefull to me.
thanks again",529,2011-07-11 11:03:46Z,calling java methods in javascript code [closed],"
                        128k times
                    ","
            21
        "
Accepted,2020-10-26 10:29:40Z,2,,Kai,"javascript,php,jquery,woocommerce,product-quantity",https://stackoverflow.com/questions/52367826/custom-plus-and-minus-quantity-buttons-in-woocommerce-3,"I’m building custom WordPress and WooCommerce theme and adding custom plus and minus buttons to ,. The buttons do update quantity input's value and I also receive ""Item has been added to your cart"" notification (on Product page) when I submit Add to Cart. But the cart page doesn’t show any items, neither says the cart is empty.,I can not work out which WooCommerce JS function I’m suppose to hook into, neither how to hook into it. Could I ask for help please?!
Thanks in advance!,My HTML layout:,My custom jQuery function:",292,2018-09-17 12:32:12Z,Custom plus and minus quantity buttons in Woocommerce 3,"
                        35k times
                    ","
            9
        "
Accepted,2014-09-18 12:10:58Z,1,,kamaljit,"javascript,php,jquery,ajax",https://stackoverflow.com/questions/24450304/load-data-on-scroll-up-like-facebook-chatting-system,"i am developing a chat system where i need to display chat history on scroll up function like Facebook chat system.,can anybody help me?",91,2014-06-27 11:06:39Z,Load data on scroll up like facebook chatting system [closed],"
                        16k times
                    ","
            6
        "
Accepted,2016-10-04 19:38:08Z,1,,TrevorGoodchild,"javascript,c#,jquery,asp.net",https://stackoverflow.com/questions/39774300/jquery-datatables-asp-net-issue,"I'm building a report dashboard using C# and JQuery Datatables.   One of the reports on the page contains an update panel with a drop down list.  When the user changes the selection, the data refreshes based on the ddl selection.  Within each block there is also a link that makes a server side call to export the data to Excel.  The problem is that after I click on the Excel export link, the drop down lists lose any functionality, as do the other Excel download links.  ,Here's my code:,Here's the jQuery:,This code is in place to handle the update panel:,The error I'm getting is:,Unable to get property 'style' of undefined or null reference.  ,This is the full error from the IE JS debugger:,Not surprisingly, this works perfectly fine in Chrome, blows up in IE.",874,2016-09-29 15:23:58Z,jQuery Datatables ASP.NET issue,"
                        491 times
                    ","
            6
        "
Undetermined,2021-04-18 14:43:08Z,3,,mika34,"php,javascript,html",https://stackoverflow.com/questions/13209386/i-cannot-see-html5-eventsource-event-with-onmessage-method-in-chrome,"I tried to use the , object with a little example,On the client side, I have this page with the following script :,script calls event-source.php on server. Here is event-source.php :,When I try this configuration on Firefox, the method ""onMessage"" is well called, but not with Chrome. When I put the ""onError"" method, it seems that it is called but I cannot see the error cause.,What should I do?",401,2012-11-03 12:53:39Z,I cannot see HTML5 EventSource event with onmessage method in Chrome,"
                        3k times
                    ","
            40
        "
Accepted,2016-09-13 09:54:32Z,4,,Albert Laure,"c#,javascript,jquery,html,asp.net",https://stackoverflow.com/questions/20111929/asp-net-button-on-click-not-firing-using-jquery-modal-dialog,"I have a div that is shown as a Modal dialog.,here is the jquery for it,the problem is after i press the button to activate the , the method inside does not fire, any fix for this? sorry im just new in using jquery.","1,658",2013-11-21 03:33:50Z,ASP.net Button on click not firing using Jquery Modal Dialog,"
                        17k times
                    ","
            6
        "
Accepted,2020-03-31 09:06:33Z,14,,ladanta,"javascript,php,jquery,twitter-bootstrap",https://stackoverflow.com/questions/34362470/load-modal-after-form-submit,"Relevant page here:
,I've been trying to load a message confirmation modal for a while after the user submits an email, but can't get it to work at all.,So far I've tried echoing the whole script out, triggering the script, and changing the hash in the URL and checking for that, which has worked in other areas of the site.,Adding functions like alerts and echoing text onto the page is working fine, but when I use the show method it doesn't work. That leads me to believe I am either escaping characters wrong, or misunderstand how modals work a little.
Can anyone see where I'm messing up?,EDIT: Updated code to be simpler than initial question.",459,2015-12-18 19:14:35Z,Load modal after form submit,"
                        75k times
                    ","
            16
        "
Accepted,2019-12-30 07:22:53Z,3,,Firman,"javascript,php,jquery,wordpress,woocommerce",https://stackoverflow.com/questions/37228791/custom-button-next-to-add-to-cart-button-of-woocommerce-based-on-product-type,"I want add a custom Button ""View Demo"" next to ""Add to Cart"" button of WooCommerce based on Product Type, both on main shop page and single product page.,I've done this steps:,Add code to theme file ,:,Add jQuery script using ""TC Custom JavaScript"" plugin:,It's work, the Custom button ""View Demo"" shown on main shop page and single product page. ,But I've some problem now, the ""View Demo"" button link only correct on Single Product page, while on shop main page the ""View Demo"" button, link to the same url. Is my code above wrong?,My questions are, how to add ""View Demo"" button (both on main shop page and single product page) that only show for spesific product type, for example only show on category ,? Last, is there any other way to add demo link without editing the , file like above method? I just anticipating the , file reset if the theme updated.",433,2016-05-14 15:55:46Z,Custom Button next to “ADD TO CART” button of WooCommerce based on Product Type,"
                        9k times
                    ","
            8
        "
Undetermined,2016-03-20 15:31:57Z,3,,Kyleinincubator,"java,javascript,jquery,vaadin",https://stackoverflow.com/questions/9303534/is-it-possible-to-use-jquery-inside-of-vaadin-framework,"As Vaadin is a Java web application framework, so is it possible to insert the jQuery javascript snippet in the Vaadin Java code?",313,2012-02-15 23:57:25Z,Is it possible to use jQuery inside of Vaadin framework?,"
                        9k times
                    ","
            14
        "
Undetermined,2014-04-17 00:26:46Z,4,,Chris Voth,"php,javascript,youtube,youtube-api",https://stackoverflow.com/questions/9813774/youtube-iframe-api-seekto-not-a-method,"I know that .seekTo() works in the Javascript API, but I'm not able to get it working with the , API. Is this method supported? The code below successfully embeds the video and successfully console.log-s the player object. I get the error ""player.seekTo is not a function"" in the console.,Any ideas? Thanks!",823,2012-03-21 22:25:59Z,YouTube iFrame API .seekTo() not a method?,"
                        10k times
                    ","
            8
        "
Accepted,2013-04-11 13:52:26Z,1,,David Adders,"php,javascript,arrays,checkbox,key",https://stackoverflow.com/questions/7699172/check-uncheck-all-checkboxes-with-javascript-in-a-php-array-with-keys,"I have the following code:,And the following script:,The script is working with other arrays without keys, but I can't get it to work with this array which has keys.,Thanks in advance",139,2011-10-08 19:14:58Z,Check/Uncheck all checkboxes with Javascript in a PHP array with keys,"
                        5k times
                    ","
            7
        "
Accepted,2014-02-17 18:11:26Z,3,,NoobWebDev,"javascript,php,jquery,html,css",https://stackoverflow.com/questions/21835623/jquery-img-src-replace-not-working,"I'm pretty new to jQuery so I'm probably doing something really wrong but the next and buck link buttons I made fail to trip the $('#largeImage img').attr('src', picture_list[ active_index ] ) script I placed into their .click functions.  Instead the result is that the #largeImage div ends up being hidden again.  I've tried everything from adding a .preventDefault() to the script to ensure that the links (which have no target) aren't trying to randomly go elsewhere.  I've also output most my  variables to ensure that they are in fact being set properly within the html code.  From all that I've read about the .attr function this script should be working.
PHP source:,The following is the html result page,Just looking to get the next and back buttons to work as intended.  Thank you in advanced for any help.  Please don't hesitate to call me on my stupid mistakes as I know I'm screwing up somewhere I'm just not sure where.",121,2014-02-17 17:32:48Z,jQuery img src replace not working,"
                        22k times
                    ","
            6
        "
Accepted,2017-09-14 12:39:34Z,9,,ozkank,"c#,javascript,asp.net",https://stackoverflow.com/questions/13454985/asp-net-set-hiddenfield-a-value-in-javascript,"I don't know how to set the value of a hiddenField in Javascript.  Can somebody show me how to do this?,Javascript:,HTML:","1,414",2012-11-19 13:39:11Z,ASP.NET set hiddenfield a value in Javascript,"
                        157k times
                    ","
            24
        "
Accepted,2010-11-05 16:41:32Z,2,,JM4,"php,javascript,jquery,https",https://stackoverflow.com/questions/4107728/does-https-connection-disabled-jquery,"I have the following php script which works flawlessly in normal circumstances (i.e. visiting the page directly):,HOWEVER - when I add the following piece to the top of the page, the javascript/jquery functions simply stop working altogether. ,These pages require login so I need to ensure they are https protected but this error messes all that up. Any ideas what could be causing the issue?","6,426",2010-11-05 16:07:22Z,Does HTTPS connection disabled jQuery?,"
                        742 times
                    ","
            12
        "
Accepted,2020-09-24 22:30:35Z,4,,Eastern Monk,"php,javascript,yui",https://stackoverflow.com/questions/531311/how-can-i-generate-dynamic-javascript,"I render a page using YUI. and depending on the user I need to change how it is rendered. This change is not something that can be parametrized, it is drastic and different for each user.,Please tell me how can I generate Javascript dynamically?","5,885",2009-02-10 07:02:57Z,How can I generate Dynamic Javascript?,"
                        7k times
                    ","
            9
        "
Undetermined,2021-02-25 20:52:27Z,3,,jrm,"javascript,php,jquery,dom,svg",https://stackoverflow.com/questions/37772225/change-the-xlinkhref-of-an-image-in-a-svg-through-a-classic-a-link,"I have an SVG in my webpage (I use PHP):,I would like to be able to change the , variable when clicking on a link (and without reload the webpage), something like:,However, I wonder what would be the code of the JavaScript function ,?,For now, I do not use JQuery on my project.,Thanks!",795,2016-06-12 08:35:00Z,"change the xlink:href of an <image> in a svg, through a classic <a> link","
                        13k times
                    ","
            10
        "
Accepted,2019-06-20 15:22:59Z,6,,Udders,"php,javascript,jquery",https://stackoverflow.com/questions/835259/show-hide-fields-depending-on-select-value,"I am trying to show and hide a few form fields depending on the value of one of my select fields. I am looking to use arrays to hold what should be shown and what should not be shown for each select value, to save me from a massive switch statement, but cannot figure out how to do it.  ,I am using PHP and jQuery. Any help would be great.","6,458",2009-05-07 15:12:06Z,Show/hide fields depending on select value,"
                        56k times
                    ","
            14
        "
Accepted,2017-01-19 20:03:24Z,3,,Sreenath Ganga,"javascript,c#,asp.net,gridview",https://stackoverflow.com/questions/39686611/column-sum-of-multiple-columns-of-dynamic-gridview-using-javascript,"I have a Dynamic asp Gridview with all columns as template feild TextBox. The columns of the Gridview are also dynamic and column count may vary everytime.,Please find code below,And inorder to get the  row total I had added a Javascript function on keydown event and its working clearly,And the result is Like below
,can anyone please help me in finding out the sum of each columns(all same cssclass).and display it in the Sizetotal row because I am not able to loop through columns",666,2016-09-25 12:06:54Z,Column sum of multiple columns of dynamic gridview using Javascript,"
                        3k times
                    ","
            6
        "
Undetermined,2018-08-16 14:51:07Z,4,,J.K.A.,"javascript,php,jquery,jquery-ui,yii",https://stackoverflow.com/questions/30449098/how-to-customize-default-data-confirm-dialog-box-in-yii2-gridview,"I want to change the browser's default confirm dialog (data-confirm) box which comes on click of delete button.,I want to replace this with custom dialog box.,Following is my Gridview Code:,My JQuery code:,However the confirm dialog box appearing after implementation of this code but simultaneously its redirecting as well without clicking on any button.,Any help would be appreciated.","6,706",2015-05-26 03:45:19Z,How to customize default data-confirm dialog box in Yii2 Gridview,"
                        14k times
                    ","
            9
        "
Accepted,2018-07-30 13:26:08Z,2,,compcobalt,"php,javascript,ajax,google-maps",https://stackoverflow.com/questions/18512184/google-maps-finding-all-the-markers-inside-a-given-radius-javascript-php,"I have this script that will show custom markers on a google map, but I would like to include a input text-box and be able to enter a city/state and a zip-code and see if there are any markers within lets say 400 miles from that city/state or zip-code. I would love it if the map can be dynamic so as you type out the city/state or zip-code it will show the results on the map by getting rid of all the other markers and leaving only the one that is within that radius, if that is too hard then a simple alter box saying what unit is the closest will also be OK :) I searched and found some say that I should load the geometry library and use , to find the distance of each marker from your center point but I have no idea how to do the zip-code part or how to put all of this together to work.,Here is my code:","1,212",2013-08-29 13:20:12Z,Google Maps - Finding all the markers inside a given radius Javascript/Php,"
                        32k times
                    ","
            9
        "
Undetermined,2013-04-03 01:42:44Z,2,,tbacker,"c++,python,exception,reflection,swig",https://stackoverflow.com/questions/15006048/dynamically-rethrowing-self-defined-c-exceptions-as-python-exceptions-using-sw,"I want to create a Python language binding for a C++ API using SWIG. Some of the API functions may throw exceptions. The C++ application has a hierarchy of self-defined exceptions, like this example:,The desired behavior is as follows:,To experiment with this problem, I created a tiny C++ API with a single function that calculates the factorial of a number. It has a minimal self-defined exception hierarchy, consisting of only one class ,. ,Note this exception acts as the base exception in the general problem and the application should work with any subclass of it. This means the solution may only use the dynamic (i.e. runtime) type of the caught exception to rethrow it in Python (see below).,The full source code of the demo application is as follows:,To get the Python binding I use the following SWIG interface file:,So every call to the API is wrapped by a try-catch block. First exceptions of our base type are caught and handled. Then all other exceptions are caught and rethrown using the SWIG exception library.,Note any subclass of , is caught and the ,, not the wrapper of their static (i.e. compile time) type, which is always ,!,The project can be built easily by executing the following commands on a Linux machine:,My current implementation still (successfully) throws a fixed standard Python exception. The code , above is then replaced by:,Which gives the following (expected) behavior in Python:",752,2013-02-21 15:30:35Z,Dynamically rethrowing self-defined C++ exceptions as Python exceptions using SWIG,"
                        3k times
                    ","
            23
        "
Accepted,2017-09-03 23:53:00Z,1,,nordlig.ulv,"javascript,java,gwt,jsni",https://stackoverflow.com/questions/5449067/gwt-2-x-entry-function,"Cannot find any developer information about this function. I just know that it's suggested to wrap JSNI JavaScript calls to Java methods with this , function. I found that it catches exceptions so Java code could handle them. Is it all it does?",125,2011-03-27 12:00:26Z,GWT 2.x $entry function,"
                        2k times
                    ","
            11
        "
Accepted,2012-08-19 22:16:21Z,2,,markmb,"python,c,python-c-api,parallel-port,python-extensions",https://stackoverflow.com/questions/8450481/method-without-return-value-in-python-c-extension-module,"I'm trying to create a script in python that sends data through a parallel port. I'm creating my own module in C language.,The problem is: when I try to execute my module, python crashes. No errors, no data, nothing. It simply closes.,This is my module:,(It works without all python mess)
I compile it through distutils and then, in terminal (using xubuntu), I put:,And here, it goes out of python, it puts ""markmb@..."",Thanks in advance!",812,2011-12-09 19:11:18Z,Method without return value in python c extension module,"
                        10k times
                    ","
            11
        "
Accepted,2017-04-18 20:24:11Z,1,,Rikijs,"javascript,php,symfony,file-upload,plupload",https://stackoverflow.com/questions/43161227/no-response-when-validationexception-is-thrown-using-plupload-and-symfony3,"In order to upload multiple files to the server I am using:,Please note that: this configuration works for single and multiple file uploads, but it does , return any , when , is thrown!,In order to know that upload of a file finished successfully I added response to part of my ,:,It gives following response (,),I would like to receive , with corresponding error when , is thrown.,example:,I am using validator to restrict some uploadable files.,At the moment - files that , restricts are , uploaded (, is being thrown). Yet no , is sent to the client/browser on this occasion!,I do not know how to make , and , return errors after , to client/browser.,Validation Listener:,Twig template with JavaScript:,Added current code to the question,What am I missing?",698,2017-04-01 19:42:21Z,No response when ValidationException is thrown using Plupload and Symfony3,"
                        735 times
                    ","
            10
        "
Undetermined,2019-11-17 10:05:23Z,1,,sunmat,"python,c++,mpi",https://stackoverflow.com/questions/29352485/python-print-not-working-when-embedded-into-mpi-program,"I have an Python 3 interpreter embedded into an C++ MPI application. This application loads a script and passes it to the interpreter.,When I execute the program on 1 process without the MPI launcher (simply calling ./myprogram), the script is executed properly and its ""print"" statements output to the terminal. When the script has an error, I print it on the C++ side using PyErr_Print().,However when I lauch the program through mpirun (even on a single process), I don't get any output from the ""print"" in the python code. I also don't get anything from PyErr_Print() when my script has errors.,I guess there is something in the way Python deals with standard output that do not match the way MPI (actuall Mpich here) deals with redirecting the processes' output to the launcher and finally to the terminal.,Any idea on how to solve this?","5,841",2015-03-30 17:27:37Z,"Python ""print"" not working when embedded into MPI program","
                        1k times
                    ","
            6
        "
Accepted,2016-08-24 17:31:10Z,1,,user788767,"java,c++,multithreading,java-native-interface,uncaughtexceptionhandler",https://stackoverflow.com/questions/39127512/java-uncaughtexceptionhandler-havent-got-any-exception-using-jni,"I have a Java library which run a series of tasks. And I registered a default uncaught exception handler using:,The UncaughtExceptionHandler implements , and only log the error information in ,.,My Java library is called through JNI from C++ code, and the JNI is calling it with , and log the error as FATAL in C++. ,The problem is:,In the runtime, when there's a , (or any other uncaught exception) happens in my Java code, the error got captured in C++ instead of my , registered as thread default uncaught exception handler. ,Thanks so much.",73,2016-08-24 15:33:42Z,Java UncaughtExceptionHandler haven't got any exception using JNI,"
                        468 times
                    ","
            7
        "
Accepted,2012-04-09 18:30:02Z,4,,Wade Tandy,"c++,python,scripting,lua,embedded-language",https://stackoverflow.com/questions/3774108/python-vs-lua-for-embedded-scripting-text-processing-engine,"For a project I'm currently working on, I'm looking to embed a scripting engine into my C++ code to allow for some extensibility down the line.  The application will require a fair amount of text processing and the use of regular expressions within these scripts.,I know Lua is generally the industry darling when it comes to embedded scripting, but I also know it doesn't support regular expressions (at least out of the box).  This is causing me to lean toward python for my language to embed, as it seems to have the best support behind Lua and still offers powerful regex capabilities.,Is this the right choice? Should I be looking at another language?  Is there a reason I should give Lua a second look?","3,846",2010-09-22 22:30:44Z,Python vs Lua for embedded scripting/text processing engine,"
                        9k times
                    ","
            16
        "
Accepted,2013-09-18 18:17:32Z,1,,RugerSR9,"javascript,php,html,mysql,geocoding",https://stackoverflow.com/questions/18879056/submit-button-that-calls-js-function-and-then-posts-to-mysql,"A short and sweet description of what I am making is a contact form that geocodes a users address(once they click submit) and puts the fetched lat & lng values into a hidden field.,I have everything working but I have two seperate buttons and I only want one. So at the moment the user has to first click one button before they can click the submit button, which is dumb. The ""Find Geopoints"" button calls a js function and returns the lat and lng values into the hidden fields on the form and after that you would press the submit button and it posts all of the forms data into the MySQL database.,Again, everything is working in my code I just need to make both buttons in the form into one and it still work.",437,2013-09-18 17:54:31Z,Submit Button that calls js function and then posts to mysql,"
                        66k times
                    ","
            10
        "
Accepted,2020-10-26 03:45:17Z,8,,Kruug,"javascript,c#,asp.net,vb.net",https://stackoverflow.com/questions/10134963/prevent-page-scrolling-after-postback-and-maintain-position,"I am working with adding up user's scores based on their checks in a CheckBoxList.  Every time a user checks a box, a value, ,, is added to the overall score.  When a user unchecks a box, a value, ,, is subtracted from the overall score.  No problems here.,The problem that I am having is that using the AutoPostback option in the CheckBoxList properties forces the page to load back to the top instead of staying where the user was situated, which means that they have to keep scrolling down after each check/uncheck.  Is there a way to prevent this?",429,2012-04-13 03:44:52Z,Prevent page scrolling after postback and maintain position,"
                        45k times
                    ","
            15
        "
