accepted,active,ans_num,answer,author,combination,link,question,reputation,time,title,viewed,vote
Accepted,2019-12-17 21:20:55Z,5,"When you specify , then the , parameter will be ignored. ,From ,:,You also cannot ""include"" needed jar files into another jar file (you would need to extract their contents and put the .class files into your jar file),You have two options:",SnakeDoc,"java,shell,command-line,classpath",https://stackoverflow.com/questions/18413014/run-a-jar-file-from-the-command-line-and-specify-classpath,"I've compiled a , file and specified the Main-Class in the manifest (I used the Eclipse , function). My dependencies are all in a directory labeled ,. I can't seem to get a straight answer on how to execute my JAR file while specifying it should use the , as the classpath.,I've tried:,etc...,Each gives an error saying:,or gives the , indicating the libraries are not being found.,I even tried remaking the JAR file and included the , directory and contents, but still no dice...,How can I execute a JAR file from the command line and specify the classpath to use?","reputation score 11,421",2013-08-23 22:50:19Z,Run a JAR file from the command line and specify classpath,"
                        248k times
                    ","
            127
        "
Accepted,2019-02-20 17:02:27Z,8,"This is what I use:,The shell will always accept a quoted filename and remove the surrounding quotes before passing it to the program in question. Notably, this avoids problems with filenames that contain spaces or any other kind of nasty shell metacharacter.,: If you are using Python 3.3 or later, use , instead of rolling your own.",Tom,"python,shell,escaping",https://stackoverflow.com/questions/35817/how-to-escape-os-system-calls,"When using os.system() it's often necessary to escape filenames and other arguments passed as parameters to commands.  How can I do this?  Preferably something that would work on multiple operating systems/shells but in particular for bash.,I'm currently doing the following, but am sure there must be a library function for this, or at least a more elegant/robust/efficient option:, I've accepted the simple answer of using quotes, don't know why I didn't think of that; I guess because I came from Windows where ' and "" behave a little differently.,Regarding security, I understand the concern, but, in this case, I'm interested in a quick and easy solution which os.system() provides, and the source of the strings is either not user-generated or at least entered by a trusted user (me).","reputation score 37,248",2008-08-30 09:27:24Z,How to escape os.system() calls?,"
                        102k times
                    ","
            129
        "
Accepted,2020-05-18 10:29:03Z,4,"What you are missing is an understanding of ,, and the DOM.,Realistically, you can pretty much do whatever you want with HTML5 markup, and most browsers will parse it. Last time I checked, WebKit / Blink even allows ,, which is a clear violation of the spec - Gecko not so much. However, doing whatever you like with your markup will undoubtably invalidate it as far as semantics are concerned.,Why do we put , elements inside of , elements? For the same reason we put , tags inside of , and , elements - it's where they belong. It's , correct, and helps to define the markup. Parsers, screen readers, and various software can better understand your markup when it is semantically correct - when the markup has meaning, not just structure.,The , element also allows you to define , and , attributes, which tell the browser what to do when the form is submitted. AJAX isn't a 100% coverage tool, and as a web developer you should be practicing graceful degradation - forms should be able to be submitted, and data transferred, even when JS is turned off.,Finally, forms are all registered properly in the DOM. We can take a peek at this with JavaScript. If you open up your console on this very page, and type:,You'll get a nice collection of all the forms on the page. The searchbar, the comment boxes, the answer box - all proper forms. This interface can be useful for accessing information, and interacting with these elements. For example, forms can be , very easily.,Here's some reading material:,This is the part of the answer where I flip the question around.,First and foremost - container elements. Who needs 'em, right?!,Certainly your little , and , elements are nested , some kind of container element? They can't just be floating around in the middle of everything else. So if not a ,, then what? A ,? A ,?,These elements , to reside somewhere, and unless your markup is a crazy mess the container element can just be a form.,No? Oh.,At this point the voices in my head are very curious as to how you create your event handlers for all these different AJAX situations. There must be a lot, if you need to cut down on your markup to save bytes. Then you must create custom functions for each AJAX event that corresponds to each 'set' of elements - which you must have to target individually or with classes, right? Theres no way to really group these elements generically, since we've established that they just kind of roam around the markup, doing whatever until they are needed.,So you custom code a few handlers.,This is the part where you say something like:,Fair enough, but you still need to create these sets of unique elements, or target class sets, right? You still have to , these elements somehow.,Lend me your eyes (or ears, if you're using a screen reader and need some assistance - good thing we could add some , to all this , markup, right?), and behold the power of the generic form.,We can use this with any common form, maintain our graceful degradation, and let the form , describe how it should function. We can expand on this base functionality while keeping a , style - more modular, less headaches. The JavaScript just worries about its own things, like hiding the appropriate elements, or handling any responses we get.,And now you say:,Oh, what's that? You actually wrap your , elements in a container?,So why isn't it a form yet?",D-Marc,"javascript,php,jquery,html,forms",https://stackoverflow.com/questions/31066693/what-is-the-purpose-of-the-html-form-tag,"I do not understand the purpose of the form tag in html. ,I can easily just use any input types perfectly without using the form tag. It almost seems redundant to wrap it around inputs. ,Additionally, if I am using ajax to call a server-side page, I can simply use jQuery for that. The only exception is that I noticed that you have to wrap an upload script around a form tag for some reason. ,So why are forms still so widely used for simple things like text inputs? It seems like a very archaic and unnecessary thing to do. ,I just don't see the benefit or need for it. Maybe I'm missing something.",reputation score ,2015-06-26 06:49:00Z,What is the purpose of the html form tag,"
                        24k times
                    ","
            129
        "
Accepted,2021-05-06 11:18:31Z,7,"I know of two ways to do it.  ,
The first method (which I prefer) is to use ,:,
You can also run:,The vcexpress option returns immediately and does not print any output. I suppose that might be what you want for a script.,Note that DevEnv is not distributed with Visual Studio Express 2008 (I spent a lot of time trying to figure that out when I first had a similar issue).  ,So, the end result might be:,You'll also want to make sure your environment variables are correct, as msbuild and vcexpress are not by default on the system path. Either start the Visual Studio build environment and run your script from there, or modify the paths in Python (with ,).",John Mulder,"c++,python,visual-studio-2008,command-line",https://stackoverflow.com/questions/498106/how-do-i-compile-a-visual-studio-project-from-the-command-line,"I'm scripting the checkout, build, distribution, test, and commit cycle for a large C++ solution that is using ,, ,, Visual Studio Express 2008, and custom tests.  ,All of the other parts seem pretty straight-forward, but I don't see how to compile the Visual Studio solution without getting the GUI.  ,The script is written in Python, but an answer that would allow me to just make a call to: os.system would do.",reputation score ,2009-01-31 02:52:25Z,How do I compile a Visual Studio project from the command-line?,"
                        183k times
                    ","
            131
        "
Accepted,2021-04-30 15:34:49Z,10,"Tested on Ubuntu Server 10.04. I hope it helps you also on Arch Linux.,In PHP ,:,Into Python file ,, verify this text in first line: ,:,To ,:,Also Python file , (execution for user www-data / apache if PHP script runs in browser or curl)
and/or must be ""executable"". Also all commands into , file must have correct privileges.,Taken ,:",Abandoned account,"php,python,linux,exec,archlinux",https://stackoverflow.com/questions/19735250/running-a-python-script-from-php,"I'm trying to run a Python script from PHP using the following command:,However, PHP simply doesn't produce any output. Error reporting is set to E_ALL and display_errors is on.,Here's what I've tried:,However, if I run,it works perfectly fine while , doesn't do anything.,PHP has the permissions to access and execute the file.,EDIT: Thanks to Alejandro, I was able to fix the problem. If you have the same problem, don't forget that your webserver probably/hopefully doesn't run as root. ",reputation score ,2013-11-01 20:54:21Z,Running a Python script from PHP,"
                        380k times
                    ","
            132
        "
Accepted,2019-02-15 19:32:41Z,8,"Support for downloading binary files in using ajax is not great, it is very much still ,. ,You can have the browser download the requested file simply by using the code below, and this is supported in all browsers, and will obviously trigger the WebApi request just the same.,Using ajax to download the binary file can be done in some browsers and below is an implementation that will work in the latest flavours of Chrome, Internet Explorer, FireFox and Safari.,It uses an , response type, which is then converted into a JavaScript ,, which is then either presented to save using the , method - though this is only currently present in Internet Explorer - or turned into a blob data URL which is opened by the browser, triggering the download dialog if the mime type is supported for viewing in the browser.,You should modify your WebApi method to return the following headers:,I hope this helps.",kvothe,"c#,javascript,html,angularjs,asp.net-web-api",https://stackoverflow.com/questions/24080018/download-file-from-an-asp-net-web-api-method-using-angularjs,"In my Angular JS project, I've an , anchor tag, which when clicked makes an HTTP , request to a WebAPI method that returns a file. ,Now, I want the file to be downloaded to the user once the request is successful. How do I do that?,The anchor tag: ,AngularJS:,My WebAPI method:",reputation score ,2014-06-06 10:49:44Z,Download file from an ASP.NET Web API method using AngularJS,"
                        207k times
                    ","
            132
        "
Accepted,2020-05-24 09:46:02Z,9,"As a general rule, I use the same DRY (Don't Repeat Yourself) principle as with code:,: when documenting the implementation, use {@inheritDoc} tag to ""include"" javadocs from the interface.,For more information:",ng5000,"c#,java,comments,interface",https://stackoverflow.com/questions/759703/comment-the-interface-implementation-or-both,"I imagine that we all (when we can be bothered!) comment our interfaces.  e.g.,Do you also comment the implementation (which may also be provided to clients, e.g. as part of a a library)?  If so how do you manage keeping the two in sync?  Or do you just add a 'See interface for documentation' comment?,Thanks","reputation score 11,470",2009-04-17 09:19:29Z,"Comment the interface, implementation or both?","
                        38k times
                    ","
            133
        "
Accepted,2021-03-31 07:48:08Z,8,"For both C# and Java, ""volatile"" tells the compiler that the value of a variable must never be cached as its value may change outside of the scope of the program itself.  The compiler will then avoid any optimisations that may result in problems if the variable changes ""outside of its control"".",Mircea,"c#,java,volatile",https://stackoverflow.com/questions/3430757/what-is-the-volatile-keyword-used-for,"I read some articles about the , keyword but I could not figure out its correct usage.  Could you please tell me what it should be used for in C# and in Java?",reputation score ,2010-08-07 14:19:57Z,What is the “volatile” keyword used for?,"
                        57k times
                    ","
            134
        "
Accepted,2021-04-07 12:09:53Z,6,"The difference mainly arises with mutable vs immutable types., accepts a , as the first argument, and (usually) returns a new instance of that type. Thus it is suitable for use with both mutable and immutable types., accepts an , as the first argument and modifies the attributes of that instance. This is inappropriate for an immutable type, as it would allow them to be modified after creation by calling ,.,Compare the behaviour of , and ,:,As to why they're separate (aside from simple historical reasons): , methods require a bunch of boilerplate to get right (the initial object creation, and then remembering to return the object at the end). , methods, by contrast, are dead simple, since you just set whatever attributes you need to set.,Aside from , methods being easier to write, and the mutable vs immutable distinction noted above, the separation can also be exploited to make calling the parent class , in subclasses optional by setting up any absolutely required instance invariants in ,. This is generally a dubious practice though - it's usually clearer to just call the parent class , methods as necessary.",Channel72,"python,c,python-c-api",https://stackoverflow.com/questions/4859129/python-and-python-c-api-new-versus-init,"The question I'm about to ask seems to be a duplicate of ,, but regardless, it's still unclear to me exactly what the practical difference between , and , is.,Before you rush to tell me that , is for creating objects and , is for initializing objects, let me be clear: ,  In fact, that distinction is quite natural to me, since I have experience in C++ where we have ,, which similarly separates object allocation from initialization.  ,The , explains it like this:,So, yeah - I , what , does, but despite this, I , don't understand why it's useful in Python.  The example given says that , might be useful if you want to ""assure the initial values of instance variables"". Well, isn't that exactly what , will do?  ,In the C API tutorial, an example is shown where a new Type (called a ""Noddy"") is created, and the Type's , function is defined.  The Noddy type contains a string member called ,, and this string member is initialized to an empty string like so:,Note that without the , method defined here, we'd have to use ,, which simply initializes all of the instance variable members to NULL.  So the only benefit of the , method is that the instance variable will start out as an empty string, as opposed to NULL.  , ","reputation score 22,649",2011-02-01 05:07:39Z,Python (and Python C API): __new__ versus __init__,"
                        33k times
                    ","
            135
        "
Accepted,2020-03-28 23:01:41Z,10,"Try , Python-to-C++ compiler, but it is far from perfect. Also there is Psyco - Python JIT if only speedup is needed. But IMHO this is not worth the effort. For speed-critical parts of code best solution would be to write them as C/C++ extensions. ",Andy Balaam,"python,c,linker,compilation",https://stackoverflow.com/questions/138521/is-it-feasible-to-compile-python-to-machine-code,"How feasible would it be to compile Python (possibly via an intermediate C representation) into machine code?,Presumably it would need to link to a Python runtime library, and any parts of the Python standard library which were Python themselves would need to be compiled (and linked in) too.,Also, you would need to bundle the Python interpreter if you wanted to do dynamic evaluation of expressions, but perhaps a subset of Python that didn't allow this would still be useful.,Would it provide any speed and/or memory usage advantages?  Presumably the startup time of the Python interpreter would be eliminated (although shared libraries would still need loading at startup).",reputation score ,2008-09-26 09:51:51Z,Is it feasible to compile Python to machine code?,"
                        96k times
                    ","
            139
        "
Accepted,2021-02-25 02:55:40Z,10,"If you load a page in your browser using HTTPS, the browser will refuse to load any resources over HTTP. As you've tried, ,. However, your API must not allow for HTTPS connections. Because of this, you must either force HTTP on the main page or request that they allow HTTPS connections. ,Note on this: The request will still work if you go to the API URL instead of attempting to load it with AJAX. This is because the browser is not loading a resource from within a secured page, instead it's loading an insecure page and it's accepting that. In order for it to be available through AJAX, though, the protocols should match.",VdeVentura,"javascript,php,jquery,html,ajax",https://stackoverflow.com/questions/33507566/mixed-content-blocked-when-running-an-http-ajax-operation-in-an-https-page,"I've a form which I'm submitting (through GET as it is required this way) to a crm (ViciDial). I can successfully submit the form however if I do that the processing file at crm will just echo a success text and that's it.,Instead of that text, I want to display a thank-you page on my website, so I decided to use AJAX to submit the form and redirect it to the page I need, however I'm getting this error on my browser:,This is my AJAX script:,Just setting https in the URL won't work, is there any way in which I can submit the data via GET and redirect the user to my thankyou page?,Problem here was mixed content, this means that I loaded a page through HTTPS and was trying to hit via AJAX an API that was in HTTP. But the browser wont allow us to just do that. ,So if you can't set the API to be HTTPS (this was my case) we can still approach this in a different way.,The Main Problem was not the mixed content issue it was that I wanted to submit data to an API and redirect the users to a fancy thank you page. Instead of using AJAX, i made a php file that receives the data sends it using curl to the API (as this is being done server side there is no mixed content issue) and redirects my happy user to a fancy thank you page.",reputation score ,2015-11-03 19:36:05Z,“Mixed content blocked” when running an HTTP AJAX operation in an HTTPS page,"
                        363k times
                    ","
            138
        "
Accepted,2018-06-21 18:35:21Z,4,"In the following example you have an PHP array, then firstly create a JavaScript array by a PHP array:",Chirayu,"php,javascript",https://stackoverflow.com/questions/4885737/pass-a-php-array-to-a-javascript-function,"I am trying to get a PHP array variable into a JavaScript variable.,This is my code:,I can't get value of the PHP array.,How do I fix this problem?",reputation score ,2011-02-03 11:48:10Z,Pass a PHP array to a JavaScript function [duplicate],"
                        362k times
                    ","
            139
        "
Accepted,2019-06-27 12:21:35Z,2,"The heap usage comes from the C++ standard library. It allocates memory for internal library use on startup. If you don't link against it, there should be zero difference between the C and C++ version. With GCC and Clang, you can compile the file with:,This will instruct the linker to not link against unused libraries. In your example code, the C++ library is not used, so it should not link against the C++ standard library.,You can also test this with the C file. If you compile with:,The heap usage will reappear, even though you've built a C program.,The heap use is obviously dependant to the specific C++ library implementation you're using. In your case, that's the GNU C++ library, ,. Other implementations might not allocate the same amount of memory, or they might not allocate any memory at all (at least not on startup.) The LLVM C++ library (,) for example does not do heap allocation on startup, at least on my Linux machine:,The heap use is the same as not linking at all against it.,(If compilation fails, then libc++ is probably not installed. The package name usually contains ""libc++"" or ""libcxx"".)",Rerumu,"c++,c,benchmarking",https://stackoverflow.com/questions/56692117/why-is-c-initial-allocation-so-much-larger-than-cs,"When using the same code, simply changing the compiler (from a C compiler to a C++ compiler) will change how much memory is allocated. I'm not quite sure why this is and would like to understand it more. So far the best response I've gotten is ""probably the I/O streams"", which isn't very descriptive and makes me wonder about the ""you don't pay for what you don't use"" aspect of C++.,I'm using the Clang and GCC compilers, versions 7.0.1-8 and 8.3.0-6 respectively. My system is running on Debian 10 (Buster), latest. The benchmarks are done via Valgrind Massif.,The code used does not change, but whether I compile as C or as C++, it changes the results of the Valgrind benchmark. The values remain consistent across compilers, however. The runtime allocations (peak) for the program go as follows:,For compiling, I use the following commands:,For Valgrind, I run , on each compiler and language, then , for displaying the peaks.,Am I doing something wrong here?",reputation score ,2019-06-20 18:43:16Z,Why is C++ initial allocation so much larger than C's?,"
                        8k times
                    ","
            140
        "
Accepted,2021-06-24 07:19:43Z,5,"Contrarily to what the , suggests, there's nothing specific to PhantomJS when it comes to the difference between having WebDriver do a click and doing it in JavaScript. ,The essential difference between the two methods is common to all browsers and can be explained pretty simply:,As I mentioned above WebDriver will try to simulate as best it can what happens when a real user is using a browser. The fact of the matter is that the DOM can contain elements that a user cannot interact with, and WebDriver won't allow you to click on these element. Besides the overlapping case I mentioned, this also entails that invisible elements cannot be clicked. A common case I see in Stack Overflow questions is someone who is trying to interact with a GUI element that already exists in the DOM but becomes visible only when some other element has been manipulated. This sometimes happens with dropdown menus: you have to first click on the button the brings up the dropdown before a menu item can be selected. If someone tries to click the menu item before the menu is visible, WebDriver will balk and say that the element cannot be manipulated. ,If you are using Selenium for ,, my answer to this question is , By and large, your Selenium test should reproduce what a user would do with the browser. Taking the example of the drop down menu: a test should click on the button that brings up the drop down first, and then click on the menu item. If there is a problem with the GUI because the button is invisible, or the button fails to show the menu items, or something similar, then your test will fail and you'll have detected the bug. , ,I say ""almost never"" because there may be exceptions where it makes sense to use JavaScript. They should be very rare, though.,If you are using Selenium for ,, then it is not as critical to attempt to reproduce user behavior. So using JavaScript to bypass the GUI is less of an issue.",alecxe,"javascript,python,selenium,selenium-webdriver,protractor",https://stackoverflow.com/questions/34562061/webdriver-click-vs-javascript-click,"Here on StackOverflow, I've seen users reporting that they cannot click an element via selenium WebDriver ""click"" command and can work around it with a JavaScript click by executing a script. ,Example in Python:,Example in WebDriverJS/Protractor:,Why is clicking ""via JavaScript"" works when a regular WebDriver click does not? When exactly is this happening and what is the downside of this workaround (if any)?","reputation score 420,727",2016-01-02 02:36:35Z,WebDriver click() vs JavaScript click(),"
                        49k times
                    ","
            142
        "
Accepted,2019-12-09 05:13:39Z,9,"You can use , anywhere in your template, not just in the HTML part. So this should work:,Think of it as a two-stage process: First, Jinja (the template engine Flask uses) generates your text output. This gets sent to the user who executes the JavaScript he sees. If you want your Flask variable to be available in JavaScript as an array, you have to generate an array definition in your output:,Jinja also offers more advanced constructs from Python, so you can shorten it to:,You can also use , loops, , statements and many more, see the , for more. ,Also, have a look at Ford's answer who points out the , filter which is an addition to ,. ",mea,"javascript,python,flask,jinja2",https://stackoverflow.com/questions/11178426/how-can-i-pass-data-from-flask-to-javascript-in-a-template,"My app makes a call to an API that returns a  dictionary. I want to pass information from this dict to JavaScript in the view. I am using the Google Maps API in the JS, specifically, so I'd like to pass it a list of tuples with the long/lat information. I know that , will pass these variables to the view so they can be used in HTML, but how could I pass them to JavaScript in the template? ",reputation score ,2012-06-24 14:50:39Z,How can I pass data from Flask to JavaScript in a template?,"
                        204k times
                    ","
            145
        "
Accepted,2018-10-31 08:15:35Z,6,"Php has an inbuilt JSON Serialising function., use that if you can and don't suffer Not Invented Here syndrome.",AquinasTub,"php,javascript,json",https://stackoverflow.com/questions/682260/returning-json-from-php-to-javascript,"I have a PHP script that's being called through jQuery AJAX. I want the PHP script to return the data in JSON format to the javascript. Here's the pseudo code in the PHP script:,Basically, I need the results of the two for loops to be inserted in $json.",reputation score ,2009-03-25 16:00:47Z,Returning JSON from PHP to JavaScript?,"
                        327k times
                    ","
            145
        "
Accepted,2014-05-27 19:20:54Z,2," where I listed the main differences and the conditions in which you should use each of these methods. I think you may find it useful to go through the discussion.,To explain the differences as relevant to your posted example:,a. When you use ,, it will render your script , all the elements in the page (right before the form's end tag). This enables the script to call or reference page elements without the possibility of it not finding them in the Page's DOM.,Here is the rendered source of the page when you invoke the , method:,b. When you use ,, the script is rendered right after the Viewstate tag, but before any of the page elements. Since this is a direct script (not a function that can be ,, it will immediately be executed by the browser. But the browser does not find the label in the Page's DOM at this stage and hence you should receive an ""Object not found"" error.,Here is the rendered source of the page when you invoke the , method:,Therefore, to summarize, you should call the latter method if you intend to render a function definition. You can then render the , using the former method (or add a client side attribute). ,Edit after comments:,For instance, the following function would work:",Xaisoft,"c#,javascript,asp.net,.net",https://stackoverflow.com/questions/666519/difference-between-registerstartupscript-and-registerclientscriptblock,"Is the only difference between the , and the , is that RegisterStartupScript puts the javascript before the closing , tag of the page and RegisterClientScriptBlock puts it right after the starting , tag of the page?  ,Also, when would you choose one over the other?  I wrote up a quick sample page where I had an issue and I am not sure the exact reason of why it is happening.  ,The problem is when I click the , button, it does a postback and changes the label to red, but when I click the ,, it does a postback, but the label color does not change to red.  Why is this?  Is it because the label is not initialized?,I also read that if you are using an ,, you need to use ,, but if I have a ,, would I use ,?","reputation score 43,237",2009-03-20 15:00:24Z,Difference between RegisterStartupScript and RegisterClientScriptBlock?,"
                        187k times
                    ","
            145
        "
Accepted,2018-12-28 19:26:06Z,7," or , is the correct way to escape a string meant to be part of a URL.,Take for example the string ,:,Only the last is correct when used as an actual part of the URL (as opposed to the value of one of the query string parameters)",travis,"c#,javascript,.net,windows,encoding",https://stackoverflow.com/questions/86477/does-c-sharp-have-an-equivalent-to-javascripts-encodeuricomponent,"In JavaScript:,Is there an equivalent for C# applications? For escaping HTML characters I used:,But I'm not sure how to convert the match to the correct hexadecimal format that JS uses. For example this code:,Returns "", for , instead of ,. It looks like I need to split the string up into bytes or something.,Edit: This is for a windows app, the only items available in , are: ,, ,, and ,.","reputation score 33,710",2008-09-17 19:05:10Z,Does C# have an equivalent to JavaScript's encodeURIComponent()?,"
                        113k times
                    ","
            148
        "
Accepted,2020-08-27 20:25:41Z,8,"The reason it isn't working is because you have ,.,If you don't use the shell, you will have to supply the complete path to the python executable as ,, and build the , string to supply both your script and the file you want to read.,Also note, that you can't , unless ,.,I'm not quite sure how the argument string should be formatted for python, but you will need something like this:",Inbar Rose,"c#,python,.net,ironpython,python.net",https://stackoverflow.com/questions/11779143/how-do-i-run-a-python-script-from-c,"This sort of question has been asked before in varying degrees, but I feel it has not been answered in a concise way and so I ask it again.,I want to run a script in Python. Let's say it's this:,Which gets a file location, reads it, then prints its contents. Not so complicated.,Okay, so how do I run this in C#?,This is what I have now:,When I pass the , location as , and the , location as , it doesn't work. I was told I should pass , as the ,, and then , as the ,.,I have been looking for a while now and can only find people suggesting to use IronPython or such. But there must be a way to call a Python script from C#.,Some clarification:,I need to run it from C#, I need to capture the output, and I can't use IronPython or anything else. Whatever hack you have will be fine.,P.S.: The actual Python code I'm running is much more complex than this, and it returns output which I need in C#, and the C# code will be constantly calling the Python code.,Pretend this is my code:","reputation score 36,519",2012-08-02 14:05:09Z,How do I run a Python script from C#?,"
                        311k times
                    ","
            151
        "
Accepted,2021-08-06 06:29:53Z,8,"Contrary to the suggestions by some of the other answers, using the , attribute is still the correct approach.,I honestly don't understand why you can't do just like everyone else in the world and specify a , path to your DLL. Yes, the path in which your application will be installed differs on different people's computers, but that's basically a universal rule when it comes to deployment. The , mechanism is designed with this in mind.,In fact, it isn't even , that handles it. It's the native Win32 DLL loading rules that govern things, regardless of whether you're using the handy managed wrappers (the P/Invoke marshaller just calls ,). Those rules are enumerated in great detail ,, but the important ones are excerpted here:,So, unless you're naming your DLL the same thing as a system DLL (which you should obviously not be doing, ever, under any circumstances), the default search order will start looking in the directory from which your application was loaded. If you place the DLL there during the install, it will be found. All of the complicated problems go away if you just use relative paths.,Just write:,But if that , work for whatever reason, and you need to force the application to look in a different directory for the DLL, you can modify the default search path using the ,.,
Note that, as per the documentation:,So as long as you call this function before you call the function imported from the DLL for the first time, you can modify the default search path used to locate DLLs. The benefit, of course, is that you can pass a , value to this function that is computed at run-time. That isn't possible with the , attribute, so you will still use a relative path (the name of the DLL only) there, and rely on the new search order to find it for you.,You'll have to P/Invoke this function. The declaration looks like this:",Jsncrdnl,"c#,c++,dll,constants,dllimport",https://stackoverflow.com/questions/8836093/how-can-i-specify-a-dllimport-path-at-runtime,"In fact, I got a C++ (working) DLL that I want to import into my C# project to call it's functions.,It does work when I specify the full path to the DLL, like this :,The problem is that it's gonna be an installable project, so the user's folder will not be the same (ex : pierre, paul, jack, mum, dad, ...) depending computer/session where it'd be runned on.,So I'd like my code to be a little more generic, like this : ,The big deal is that ""DllImport"" desire a ""const string"" parameter for the DLL's directory.,So my question is ::
What could be done in this case ?",reputation score ,2012-01-12 13:45:46Z,How can I specify a [DllImport] path at runtime?,"
                        157k times
                    ","
            153
        "
Accepted,2018-02-15 16:25:44Z,17,"I've done a very quick test :,This seems to be like what you describe, if I'm not mistaken ?,And I'm getting as output :,So, in this case, the integers have not been converted to string.,
Still, this might be dependant of the version of PHP we are using : there have been a couple of json_encode related bugs corrected, depending on the version of PHP...,This test has been made with PHP 5.2.6 ; I'm getting the same thing with PHP 5.2.9 and 5.3.0 ; I don't have another 5.2.x version to test with, though :-(,Which version of PHP are you using ? Or is your test-case more complex than the example you posted ?,Maybe one bug report on , could be related ? For instance, , ?,
Maybe , could interest you too, btw ?",Chris Barnhill,"php,javascript,json",https://stackoverflow.com/questions/1390983/php-json-encode-encoding-numbers-as-strings,"I am having one problem with the PHP json_encode function. It encodes numbers as strings, e.g. ,becomes,When js encounters these values, it interprets them as strings and numeric operations fail on them. Does anyone know some way to prevent , from encoding numbers as strings? Thank you!",reputation score ,2009-09-07 21:14:55Z,PHP json_encode encoding numbers as strings,"
                        144k times
                    ","
            151
        "
Accepted,2018-11-02 06:09:19Z,28,"Two things:,This clearly is a problem - when you reach the exception handler, s will not have been declared. Given that catches are meant to handle exceptional circumstances and finallys , execute, being safe and declaring this a problem at compile time is far better than at runtime.",Jon Schneider,"c#,java,exception,scope,language-design",https://stackoverflow.com/questions/94977/why-arent-variables-declared-in-try-in-scope-in-catch-or-finally,"In C# and in Java (and possibly other languages as well), variables declared in a ""try"" block are not in scope in the corresponding ""catch"" or ""finally"" blocks.  For example, the following code does not compile:,In this code, a compile-time error occurs on the reference to s in the catch block, because s is only in scope in the try block.  (In Java, the compile error is ""s cannot be resolved""; in C#, it's ""The name 's' does not exist in the current context"".),The general solution to this issue seems to be to instead declare variables just before the try block, instead of within the try block:,However, at least to me, (1) this feels like a clunky solution, and (2) it results in the variables having a larger scope than the programmer intended (the entire remainder of the method, instead of only in the context of the try-catch-finally).,My question is, what were/are the rationale(s) behind this language design decision (in Java, in C#, and/or in any other applicable languages)?  ","reputation score 22,046",2008-09-18 17:56:23Z,Why aren't variables declared in “try” in scope in “catch” or “finally”?,"
                        82k times
                    ","
            152
        "
Accepted,2019-05-29 18:31:31Z,8,"Webkit based browsers (like Google Chrome or Safari) has built-in developer tools. In Chrome you can open it ,. The , tab allows you to see all information about every request and response:,In the bottom of the picture you can see that I've filtered request down to , - these are requests made by javascript code.,After analyzing requests and responses you can simulate these requests from your web-crawler and extract valuable data. In many cases it will be easier to get your data than parsing HTML, because that data does not contain presentation logic and is formatted to be accessed by javascript code.,Firefox has similar extension, it is called ,. Some will argue that firebug is even more powerful but I like the simplicity of webkit.",Joseph,"javascript,python,ajax,screen-scraping,scrapy",https://stackoverflow.com/questions/8550114/can-scrapy-be-used-to-scrape-dynamic-content-from-websites-that-are-using-ajax,"I have recently been learning Python and am dipping my hand into building a web-scraper.  It's nothing fancy at all; its only purpose is to get the data off of a betting website and have this data put into Excel.,Most of the issues are solvable and I'm having a good little mess around. However I'm hitting a massive hurdle over one issue. If a site loads a table of horses and lists current betting prices this information is not in any source file. The clue is that this data is live sometimes, with the numbers being updated obviously from some remote server. The HTML on my PC simply has a hole where their servers are pushing through all the interesting data that I need.,Now my experience with dynamic web content is low, so this thing is something I'm having trouble getting my head around. ,I think Java or Javascript is a key, this pops up often. ,The scraper is simply a odds comparison engine.  Some sites have APIs but I need this for those that don't. I'm using the scrapy library with Python 2.7,I do apologize if this question is too open-ended. In short, my question is: how can scrapy be used to scrape this dynamic data so that I can use it?  So that I can scrape this betting odds data in real-time?",reputation score ,2011-12-18 06:03:11Z,Can scrapy be used to scrape dynamic content from websites that are using AJAX?,"
                        137k times
                    ","
            153
        "
